Time,precipitation
1-10 Jan 1981,1.12035
11-20 Jan 1981,1.184826
21-31 Jan 1981,1.710182
1-10 Feb 1981,3.735814
11-20 Feb 1981,3.087209
21-28 Feb 1981,2.065724
1-10 Mar 1981,4.297233
11-20 Mar 1981,8.212797
21-31 Mar 1981,16.69719
1-10 Apr 1981,4.270672
11-20 Apr 1981,7.800465
21-30 Apr 1981,18.78292
1-10 May 1981,5.068435
11-20 May 1981,12.67265
21-31 May 1981,8.843099
1-10 Jun 1981,7.800212
11-20 Jun 1981,16.38759
21-30 Jun 1981,47.64637
1-10 Jul 1981,96.15437
11-20 Jul 1981,120.2816
21-31 Jul 1981,150.0175
1-10 Aug 1981,129.0211
11-20 Aug 1981,123.1913
21-31 Aug 1981,112.4274
1-10 Sep 1981,20.77521
11-20 Sep 1981,24.18019
21-30 Sep 1981,20.19104
1-10 Oct 1981,17.86567
11-20 Oct 1981,2.642472
21-31 Oct 1981,3.965462
1-10 Nov 1981,3.582883
11-20 Nov 1981,2.0619
21-30 Nov 1981,5.197855
1-10 Dec 1981,1.690161
11-20 Dec 1981,2.515832
21-31 Dec 1981,2.140176
1-10 Jan 1982,4.401327
11-20 Jan 1982,1.9771
21-31 Jan 1982,2.069034
1-10 Feb 1982,3.406182
11-20 Feb 1982,9.575655
21-28 Feb 1982,2.806296
1-10 Mar 1982,10.08065
11-20 Mar 1982,5.005826
21-31 Mar 1982,1.968089
1-10 Apr 1982,8.663439
11-20 Apr 1982,6.71237
21-30 Apr 1982,12.1191
1-10 May 1982,26.69278
11-20 May 1982,9.297103
21-31 May 1982,10.1923
1-10 Jun 1982,19.59524
11-20 Jun 1982,27.38883
21-30 Jun 1982,22.96913
1-10 Jul 1982,47.19779
11-20 Jul 1982,40.94932
1-10 Aug 1982,93.76772
11-20 Aug 1982,73.70706
21-31 Aug 1982,75.62909
1-10 Sep 1982,31.92653
11-20 Sep 1982,9.939031
21-30 Sep 1982,14.61037
1-10 Oct 1982,6.973481
11-20 Oct 1982,19.51768
21-31 Oct 1982,5.464099
1-10 Nov 1982,2.771529
11-20 Nov 1982,7.221164
21-30 Nov 1982,7.021741
1-10 Dec 1982,2.275067
11-20 Dec 1982,1.760668
21-31 Dec 1982,2.334275
1-10 Jan 1983,1.34898
11-20 Jan 1983,1.46677
21-31 Jan 1983,2.212929
1-10 Feb 1983,3.76024
11-20 Feb 1983,4.219445
21-28 Feb 1983,2.806296
1-10 Mar 1983,4.112429
11-20 Mar 1983,3.429017
21-31 Mar 1983,3.947334
1-10 Apr 1983,5.648561
11-20 Apr 1983,6.4553
21-30 Apr 1983,6.740678
1-10 May 1983,8.910431
11-20 May 1983,28.75468
21-31 May 1983,21.83829
1-10 Jun 1983,28.51749
11-20 Jun 1983,19.98498
21-30 Jun 1983,22.96913
1-10 Jul 1983,47.19779
11-20 Jul 1983,60.47163
21-31 Jul 1983,91.71651
1-10 Aug 1983,68.22119
11-20 Aug 1983,69.46352
21-31 Aug 1983,89.38586
1-10 Sep 1983,15.60066
11-20 Sep 1983,10.21988
21-30 Sep 1983,7.757516
1-10 Oct 1983,6.973481
11-20 Oct 1983,6.098451
21-31 Oct 1983,5.464099
1-10 Nov 1983,2.771529
11-20 Nov 1983,3.727201
21-30 Nov 1983,3.055135
1-10 Dec 1983,2.254614
11-20 Dec 1983,2.002952
21-31 Dec 1983,2.334275
1-10 Jan 1984,1.600507
11-20 Jan 1984,1.456392
21-31 Jan 1984,2.235019
1-10 Feb 1984,3.193283
11-20 Feb 1984,3.547932
21-29 Feb 1984,4.44019
1-10 Mar 1984,4.112429
11-20 Mar 1984,3.429017
21-31 Mar 1984,3.947334
1-10 Apr 1984,5.929195
11-20 Apr 1984,4.393429
21-30 Apr 1984,4.575937
1-10 May 1984,9.861785
11-20 May 1984,29.87941
21-31 May 1984,57.8944
1-10 Jun 1984,32.99686
11-20 Jun 1984,38.51701
21-30 Jun 1984,51.24334
1-10 Jul 1984,65.19949
11-20 Jul 1984,71.19303
21-31 Jul 1984,96.91446
1-10 Aug 1984,84.52304
11-20 Aug 1984,89.00253
21-31 Aug 1984,66.08856
1-10 Sep 1984,29.73058
11-20 Sep 1984,29.56717
21-30 Sep 1984,23.77144
1-10 Oct 1984,4.979834
11-20 Oct 1984,6.018615
21-31 Oct 1984,5.464099
1-10 Nov 1984,2.745903
11-20 Nov 1984,2.851494
21-30 Nov 1984,2.619326
1-10 Dec 1984,2.251301
11-20 Dec 1984,2.022411
21-31 Dec 1984,2.334275
1-10 Jan 1985,1.612249
11-20 Jan 1985,1.477039
21-31 Jan 1985,2.235019
1-10 Feb 1985,3.76024
11-20 Feb 1985,4.167228
21-28 Feb 1985,2.574218
1-10 Mar 1985,4.125441
11-20 Mar 1985,3.429017
21-31 Mar 1985,18.50259
1-10 Apr 1985,10.86639
11-20 Apr 1985,18.29141
21-30 Apr 1985,21.11765
1-10 May 1985,15.70955
11-20 May 1985,11.53465
21-31 May 1985,19.16054
1-10 Jun 1985,19.59524
11-20 Jun 1985,19.98498
21-30 Jun 1985,22.96913
1-10 Jul 1985,67.4931
11-20 Jul 1985,100.8035
21-31 Jul 1985,103.2959
1-10 Aug 1985,73.2411
