Time,NDVI
Jul 1981,0.4056532
Jul 1982,0.1384032
Jul 1983,0.1370807
Jul 1984,0.5648952
Jul 1985,0.4371291
Jul 1986,0.5005807
Jul 1987,0.2897258
Jul 1988,0.157629
Jul 1989,0.3289839
Jul 1990,0.3561935
Jul 1991,0.4367661
Jul 1992,0.2190161
Jul 1993,0.3136533
Jul 1994,0.4863468
Jul 1995,0.1478468
Jul 1996,0.48425
Jul 1997,0.4771694
Jul 1998,0.3905403
Jul 1999,0.2867339
Jul 2000,0.2981936
Jul 2001,0.5098226
Jul 2002,0.4894919
Jul 2003,0.3825645
Jul 2004,0.4085162
Jul 2005,0.3392823
Jul 2006,0.3587581
