Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.509677419354839,0.509677419354839,0.509677419354839,0,0,0,0.527859237536657,0.527859237536657,0,0.527859237536657,0,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0
6,2.31111111111111,20.8,4.60228758169935,4.10522875816993,2.31111111111111,0,2.31111111111111,2.80816993464052,2.31111111111111,1.79411764705882,19.8111111111111,15.3111111111111,2.80816993464052,0,2.31111111111111,2.31111111111111,2.31111111111111,0,15.3111111111111,2.31111111111111,19.8111111111111,0,2.31111111111111,2.31111111111111,2.31111111111111,0,19.2111111111111,2.31111111111111,2.31111111111111,0,2.31111111111111,2.31111111111111,2.31111111111111,0,2.31111111111111,2.31111111111111,2.31111111111111
7,0,12.4,2.87058823529412,5.25915966386555,15.7,0,0,19.8705882352941,10.8,0,22.2,2.38857142857143,0,19,24.8,0,0,0,0,14.1,0,0,0,19.6,0,0,0,0,0,0,0,25.6,0,0,0,0,0
8,3.63714285714286,13.1,7.17714285714286,24.3,3.54,0,0,0,0,0,0,0,22,0,13.8,0,0,0,11.9,0,0,10.7,32.7,38,0,0,9.5,11.9,0,0,0,13.8,9.4,8.2,0,0,31.9
9,0,0,4.28857142857142,0,0,0,24.4,9.1,0,0,13.3,4.28857142857142,13.3,50.2,0,0,0,0,10.5,35.5,10.5,0,16.4,12,10.2,0,11.2,0,0,30.1,0,0,0,11.5,0,0,20.1
10,3.86857142857143,0,6.58529411764706,14.3,12.4,13.5,6.1,5.5,7.1,5.1,12.1,3.68529411764706,7.55386554621849,6.7,22.6,0,0,36.9,0,16,0,18.1,0,8.9,13,7.7,4.6,6.8,6.4,6.4,3.4,2.4,0,10.1,0,4.7,7
