Time,NDVI
Jul 1981,0.2513549
Jul 1982,0.1715968
Jul 1983,0.2373548
Jul 1984,0.1715323
Jul 1985,0.2296452
Jul 1986,0.2531936
Jul 1987,0.2312581
Jul 1988,0.1396613
Jul 1989,0.2135645
Jul 1990,0.2047742
Jul 1991,0.1860968
Jul 1992,0.1503065
Jul 1993,0.247129
Jul 1994,0.2413387
Jul 1995,0.2044355
Jul 1996,0.3574839
Jul 1997,0.2883549
Jul 1998,0.1942903
Jul 1999,0.2214839
Jul 2000,0.2116936
Jul 2001,0.2422419
Jul 2002,0.1847419
Jul 2003,0.199129
Jul 2004,0.2310323
Jul 2005,0.2468871
Jul 2006,0.2481129
