T2,MODIS HAIN ET
Jul 2000,12.0
Jul 2001,19.2
Jul 2002,7.5
Jul 2003,39.1
Jul 2004,12.4
Jul 2005,36.6
Jul 2006,29.0
Jul 2007,66.0
Jul 2008,55.5
Jul 2009,33.3
Jul 2010,55.5
Jul 2011,17.9
Jul 2012,46.4
Jul 2013,10.1
Jul 2014,25.0
