Time,NDVI
Oct 1981,0.6790968
Oct 1982,0.7151936
Oct 1983,0.6344194
Oct 1984,0.5832258
Oct 1985,0.614
Oct 1986,0.5356774
Oct 1987,0.4733871
Oct 1988,0.6118065
Oct 1989,0.6159033
Oct 1990,0.6590645
Oct 1991,0.7140323
Oct 1992,0.6659678
Oct 1993,0.5999677
Oct 1994,0.7049356
Oct 1995,0.4932904
Oct 1996,0.4284194
Oct 1997,0.3850968
Oct 1998,0.5590968
Oct 1999,0.5524194
Oct 2000,0.5063226
Oct 2001,0.5157419
Oct 2002,0.4961936
Oct 2003,0.5735484
Oct 2004,0.4910645
Oct 2005,0.5605484
Oct 2006,0.5391936
