Time,NDVI
Oct 1981,0.4802742
Oct 1982,0.5222259
Oct 1983,0.5009516
Oct 1984,0.405871
Oct 1985,0.4103387
Oct 1986,0.4442742
Oct 1987,0.4670323
Oct 1988,0.4430968
Oct 1989,0.4196936
Oct 1990,0.4407904
Oct 1991,0.4177904
Oct 1992,0.4461774
Oct 1993,0.4564839
Oct 1994,0.5768548
Oct 1995,0.4827259
Oct 1996,0.3658871
Oct 1997,0.3963065
Oct 1998,0.4551935
Oct 1999,0.4800323
Oct 2000,0.2797742
Oct 2001,0.4435645
Oct 2002,0.4670646
Oct 2003,0.4135807
Oct 2004,0.4293226
Oct 2005,0.4316291
Oct 2006,0.4284194
