Time,NDVI
Oct 1981,0.4268064
Oct 1982,0.4175
Oct 1983,0.2348387
Oct 1984,0.2802258
Oct 1985,0.3438226
Oct 1986,0.4908226
Oct 1987,0.3145968
Oct 1988,0.4365323
Oct 1989,0.3423871
Oct 1990,0.4064194
Oct 1991,0.4544678
Oct 1992,0.5419517
Oct 1993,0.4165968
Oct 1994,0.5898065
Oct 1995,0.4773549
Oct 1996,0.4761613
Oct 1997,0.3429355
Oct 1998,0.5016613
Oct 1999,0.549
Oct 2000,0.5404516
Oct 2001,0.4577904
Oct 2002,0.4268548
Oct 2003,0.3937258
Oct 2004,0.3120807
Oct 2005,0.358129
Oct 2006,0.4005646
