T2,MODIS HAIN ET
Jul 2000,3.5
Jul 2001,7.9
Jul 2002,1.7
Jul 2003,23.8
Jul 2004,5.4
Jul 2005,27.1
Jul 2006,20.9
Jul 2007,47.8
Jul 2008,34.5
Jul 2009,24.3
Jul 2010,42.5
Jul 2011,13.6
Jul 2012,28.2
Jul 2013,2.3
Jul 2014,17.6
