"","1","2","3"
"1981",18,39,75
"1982",29,36,70
"1983",33,23,63
"1984",14,25,75
"1985",44,45,73
"1986",73,50,75
"1987",57,36,54
"1988",46,42,75
"1989",70,45,75
"1990",30,32,70
"1991",48,41,75
"1992",25,50,73
"1993",38,30,67
"1994",56,50,72
"1995",17,41,75
"1996",69,50,65
"1997",56,45,75
"1998",63,48,75
"1999",27,50,75
"2000",12,35,66
"2001",69,50,75
"2002",30,44,57
"2003",30,50,75
"2004",50,50,75
"2005",25,50,55
"2006",30,50,74
"2007",54,49,70
"2008",53,29,69
"2009",34,47,50
"2010",58,50,75
"2011",12,37,75
"2012",47,50,59
"2013",50,50,75
"2014",45,45,61
"2015",50,50,75
"2016",43,50,75
"2017",35,50,61
"2018",74,49,75
"2019",73,48,75
"2020",52.5384615384615,50,75
