"","1","2","3"
"1983",35.4,25,75
"1984",61.6,50,75
"1985",36.3,36.3,75
"1986",66.2914285714286,50,75
"1987",59.3527777777778,49.1527777777778,75
"1988",34.1,25,75
"1989",50.7164285714286,48,75
"1990",25,50,75
"1991",50,50,75
"1992",12.8,36,73.2
"1993",45.8,32,73.9
"1994",62.7,50,75
"1995",54.1,39.3,75
"1996",63.1,38.1,75
"1997",75,50,75
"1998",44.5,50,75
"1999",32.6,50,75
"2000",50,50,75
"2001",57.3,50,75
"2002",61.4,50,75
"2003",40.6,50,75
"2004",38.5,50,75
"2005",67.9,50,75
"2006",37.1,36.4,75
"2007",74.2,50,75
"2008",75,50,75
"2009",74.8,49.8,75
"2010",51.8,50,75
"2011",62.1,50,75
"2012",44.5,50,75
"2013",51.1,50,75
"2014",16.7,41.7,75
"2015",71.3,50,75
"2016",62.4,50,75
"2017",38.2,50,75
"2018",75,50,75
"2019",72.5,50,75
