Time,precipitation
1-10 Jan 1981,1.445243
11-20 Jan 1981,1.56437
21-31 Jan 1981,2.237157
1-10 Feb 1981,4.682983
11-20 Feb 1981,3.908688
21-28 Feb 1981,2.758164
1-10 Mar 1981,6.498506
11-20 Mar 1981,12.73324
21-31 Mar 1981,24.46136
1-10 Apr 1981,5.968409
11-20 Apr 1981,10.5003
21-30 Apr 1981,23.67852
1-10 May 1981,5.219393
11-20 May 1981,12.47966
21-31 May 1981,8.20665
1-10 Jun 1981,6.182467
11-20 Jun 1981,12.78626
21-30 Jun 1981,39.47081
1-10 Jul 1981,85.66347
11-20 Jul 1981,108.0813
21-31 Jul 1981,136.2294
1-10 Aug 1981,120.9624
11-20 Aug 1981,116.5998
21-31 Aug 1981,106.2973
1-10 Sep 1981,19.13811
11-20 Sep 1981,21.25338
21-30 Sep 1981,17.40746
1-10 Oct 1981,15.10808
11-20 Oct 1981,2.176996
21-31 Oct 1981,3.334117
1-10 Nov 1981,3.457966
11-20 Nov 1981,2.244866
21-30 Nov 1981,5.851682
1-10 Dec 1981,1.971639
11-20 Dec 1981,3.11624
21-31 Dec 1981,2.702841
1-10 Jan 1982,5.683826
11-20 Jan 1982,2.609195
21-31 Jan 1982,2.709764
1-10 Feb 1982,4.290413
11-20 Feb 1982,12.08778
21-28 Feb 1982,3.457785
1-10 Mar 1982,14.92523
11-20 Mar 1982,7.761065
21-31 Mar 1982,2.907104
1-10 Apr 1982,8.537551
11-20 Apr 1982,9.170408
21-30 Apr 1982,15.57268
1-10 May 1982,21.43147
11-20 May 1982,9.898774
21-31 May 1982,9.360503
1-10 Jun 1982,17.38782
11-20 Jun 1982,22.22906
21-30 Jun 1982,20.18789
1-10 Jul 1982,43.31557
11-20 Jul 1982,37.21847
1-10 Aug 1982,92.075
11-20 Aug 1982,78.89506
21-31 Aug 1982,82.61397
1-10 Sep 1982,29.59214
11-20 Sep 1982,8.931816
21-30 Sep 1982,14.19111
1-10 Oct 1982,6.940128
11-20 Oct 1982,16.36088
21-31 Oct 1982,5.021901
1-10 Nov 1982,2.846884
11-20 Nov 1982,7.728946
21-30 Nov 1982,3.358439
1-10 Dec 1982,2.717493
11-20 Dec 1982,2.249918
21-31 Dec 1982,3.007903
1-10 Jan 1983,1.739897
11-20 Jan 1983,1.947996
21-31 Jan 1983,2.884138
1-10 Feb 1983,4.728185
11-20 Feb 1983,5.299877
21-28 Feb 1983,3.457785
1-10 Mar 1983,5.716865
11-20 Mar 1983,5.132431
21-31 Mar 1983,5.88562
1-10 Apr 1983,7.949771
11-20 Apr 1983,8.987673
21-30 Apr 1983,8.511904
1-10 May 1983,13.74401
11-20 May 1983,22.35839
21-31 May 1983,16.90221
1-10 Jun 1983,25.44423
11-20 Jun 1983,17.0545
21-30 Jun 1983,20.18789
1-10 Jul 1983,43.31557
11-20 Jul 1983,54.96819
21-31 Jul 1983,94.05405
1-10 Aug 1983,67.85854
11-20 Aug 1983,66.13922
21-31 Aug 1983,95.53902
1-10 Sep 1983,10.87663
11-20 Sep 1983,5.517312
21-30 Sep 1983,7.497829
1-10 Oct 1983,6.940128
11-20 Oct 1983,5.615767
21-31 Oct 1983,5.021901
1-10 Nov 1983,2.846884
11-20 Nov 1983,3.991468
21-30 Nov 1983,3.358439
1-10 Dec 1983,2.700552
11-20 Dec 1983,2.617986
21-31 Dec 1983,3.007903
1-10 Jan 1984,2.07312
11-20 Jan 1984,1.929983
21-31 Jan 1984,2.921612
1-10 Feb 1984,4.008974
11-20 Feb 1984,4.415783
21-29 Feb 1984,2.852123
1-10 Mar 1984,14.92523
11-20 Mar 1984,5.132431
21-31 Mar 1984,5.88562
1-10 Apr 1984,8.502991
11-20 Apr 1984,6.106146
21-30 Apr 1984,5.807562
1-10 May 1984,10.07532
11-20 May 1984,29.31026
21-31 May 1984,52.88538
1-10 Jun 1984,26.46545
11-20 Jun 1984,16.09662
21-30 Jun 1984,43.91409
1-10 Jul 1984,58.81758
11-20 Jul 1984,64.75198
21-31 Jul 1984,80.51587
1-10 Aug 1984,79.233
11-20 Aug 1984,84.23408
21-31 Aug 1984,62.58722
1-10 Sep 1984,27.54944
11-20 Sep 1984,22.96636
21-30 Sep 1984,17.70118
1-10 Oct 1984,4.716211
11-20 Oct 1984,5.597812
21-31 Oct 1984,5.021901
1-10 Nov 1984,2.821333
11-20 Nov 1984,3.042205
21-30 Nov 1984,2.985671
1-10 Dec 1984,2.699296
11-20 Dec 1984,2.634878
21-31 Dec 1984,3.007903
1-10 Jan 1985,2.092784
11-20 Jan 1985,1.965766
21-31 Jan 1985,2.921612
1-10 Feb 1985,4.728185
11-20 Feb 1985,5.248152
21-28 Feb 1985,3.2413
1-10 Mar 1985,14.99104
11-20 Mar 1985,5.132431
21-31 Mar 1985,28.00044
1-10 Apr 1985,12.11901
11-20 Apr 1985,24.80863
21-30 Apr 1985,26.22554
1-10 May 1985,17.46697
11-20 May 1985,16.0023
21-31 May 1985,19.78693
1-10 Jun 1985,17.38782
11-20 Jun 1985,17.0545
21-30 Jun 1985,20.18789
1-10 Jul 1985,61.94151
11-20 Jul 1985,83.05834
21-31 Jul 1985,116.1805
1-10 Aug 1985,63.76545
11-20 Aug 1985,55.34552
21-31 Aug 1985,97.166
1-10 Sep 1985,33.82755
11-20 Sep 1985,5.401081
21-30 Sep 1985,4.766864
1-10 Oct 1985,13.78024
11-20 Oct 1985,5.615767
21-31 Oct 1985,5.021901
1-10 Nov 1985,2.846884
11-20 Nov 1985,3.014901
