"","1","2","3"
"1983",8.76769236984127,4.29026522605042,50.6054961617647
"1984",49.0366410277778,32.1366470277778,57.494026
"1985",26.5820456666667,26.5820456666667,75
"1986",25,50,75
"1987",27.8909581198413,8.9024525484127,31.0366434285714
"1988",42.178313,42.178313,75
"1989",21.4561599722222,25,72.592392
"1990",16.06825,21.569174,55.500924
"1991",34.088818,50,75
"1992",0,2.632411,52.632411
"1993",23.76153075,0,50
"1994",40.504896,43.667326,75
"1995",14.76065,18.0626370903361,59.5138820903361
"1996",50,25,75
"1997",59.442133,49.992656,75
"1998",0,25,75
"1999",24.245596,49.245596,75
"2000",9.422692,27.922205,75
"2001",22.758637,47.758637,75
"2002",24.697431,49.697431,75
"2003",10.264077,30.564497,75
"2004",17.577271,21.864261,54.28699
"2005",33.531405,48.196275,75
"2006",0,25,75
"2007",33.197018,36.394376,75
"2008",38.749013,38.58391,75
"2009",34.59957,18.200691,68.200691
"2010",4.637843,20.910036,66.272193
"2011",24.319836,43.512576,75
"2012",22.981215,47.981215,75
"2013",25,50,75
"2014",0,25,70.00351
"2015",25,25,65.25783
"2016",20.373562,37.11611,75
"2017",6.218754,31.218754,75
"2018",58.071102,33.071102,64.565857
"2019",52.932216,41.451719,66.451719
