Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.512903225806452,0.512903225806452,0.512903225806452,0,15.9,0,1.60078201368524,1.60078201368524,0,1.60078201368524,0,0,1.08787878787879,0,0,0,0,0,0,0,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,20,0,0
6,1.81111111111111,16.3,3.30816993464052,2.82875816993464,1.81111111111111,0,1.81111111111111,2.29052287581699,1.81111111111111,1.01764705882353,20.5111111111111,1.81111111111111,2.29052287581699,0,1.81111111111111,1.81111111111111,1.81111111111111,0,1.81111111111111,1.81111111111111,17.7111111111111,0,1.81111111111111,1.81111111111111,1.81111111111111,0,18.1111111111111,1.81111111111111,1.81111111111111,0,1.81111111111111,1.81111111111111,1.81111111111111,0,1.81111111111111,1.81111111111111,1.81111111111111
7,0,11.2,2.92647058823529,5.64932773109243,16.3,0,0,18.6264705882353,11.2,0,22.9,2.72285714285714,0,24.8,18.1,0,0,0,0,12.9,0,0,15.7,22.9,0,0,0,0,0,0,0,23.1,0,0,0,0,0
8,3.49142857142857,13.5,7.31428571428571,27.5,3.82285714285714,0,0,0,0,0,0,0,26.1,0,25,0,0,0,12.2,0,0,9.7,33.9,37.7,0,0,9.7,14.1,0,0,0,16.5,9,0,0,0,21.1
9,0,0,4.19714285714285,0,0,0,29.4,10.8,0,0,15.1,4.19714285714285,15,61.4,0,9.4,0,0,0,36.6,9.4,0,0,9.4,16.9,0,15.1,0,0,30.9,0,0,14,13.7,0,0,13
10,3.23714285714286,0,6.47058823529412,12.3,11.1,10.7,4.4,5.6,5.1,4.1,10.4,3.47058823529412,6.70773109243698,5,21.8,0,0,34.1,0,13.5,0,16.7,0,7.4,9.9,7.6,3.9,8,6.1,3.2,3.5,0,0,9.3,0,5,9.6
