T2,MODIS HAIN ET
Jul 2000,12.5
Jul 2001,16.4
Jul 2002,7.6
Jul 2003,42.8
Jul 2004,18.2
Jul 2005,35.5
Jul 2006,30.7
Jul 2007,66.2
Jul 2008,51.0
Jul 2009,30.7
Jul 2010,51.0
Jul 2011,20.3
Jul 2012,48.0
Jul 2013,7.7
Jul 2014,21.1
