"","1","2","3"
"1983",25,25,74
"1984",17.4,34.9,75
"1985",42,46,75
"1986",64.2885714285714,50,75
"1987",60.6,50,75
"1988",54.8,36.5,75
"1989",59.3746825396825,45.1,75
"1990",21.4,46.4,75
"1991",47.9,39.4,75
"1992",28.4,46.4,75
"1993",63,42,75
"1994",58.6,50,75
"1995",28.9,44.4,75
"1996",71.9,46.9,73.2
"1997",75,50,75
"1998",48.7,33.1,75
"1999",46.4,50,75
"2000",37.1,50,75
"2001",35.4,50,75
"2002",51.7,37,75
"2003",58.5,50,75
"2004",38.3,48,73
"2005",45,50,75
"2006",48.3,50,75
"2007",60.3,50,75
"2008",65.6,42.3,75
"2009",62.8,50,75
"2010",75,50,75
"2011",50,50,75
"2012",44.2,50,75
"2013",37.1,50,75
"2014",35.8,50,75
"2015",17.8,25,75
"2016",43.6,50,75
"2017",46,50,75
"2018",68,50,75
"2019",75,50,75
