Time,precipitation
1-10 Jan 1981,0.3837216
11-20 Jan 1981,0.4069364
21-31 Jan 1981,0.4338469
1-10 Feb 1981,0.0
11-20 Feb 1981,0.09383737
21-28 Feb 1981,0.9670937
1-10 Mar 1981,5.656516
11-20 Mar 1981,13.47915
21-31 Mar 1981,21.19989
1-10 Apr 1981,7.120349
11-20 Apr 1981,11.21185
21-30 Apr 1981,7.839353
1-10 May 1981,3.977964
11-20 May 1981,21.21814
21-31 May 1981,5.489527
1-10 Jun 1981,3.077048
11-20 Jun 1981,10.26398
21-30 Jun 1981,20.76219
1-10 Jul 1981,139.1927
11-20 Jul 1981,63.98804
21-31 Jul 1981,71.14384
1-10 Aug 1981,62.60155
11-20 Aug 1981,135.5082
21-31 Aug 1981,98.89003
1-10 Sep 1981,23.06987
11-20 Sep 1981,19.12723
21-30 Sep 1981,11.91487
1-10 Oct 1981,18.25541
11-20 Oct 1981,4.496363
21-31 Oct 1981,4.228466
1-10 Nov 1981,3.002378
11-20 Nov 1981,1.581342
21-30 Nov 1981,2.313096
1-10 Dec 1981,0.3594289
11-20 Dec 1981,0.05068904
21-31 Dec 1981,0.07221513
1-10 Jan 1982,0.679464
11-20 Jan 1982,0.8342929
21-31 Jan 1982,0.4535777
1-10 Feb 1982,0.0
11-20 Feb 1982,0.1022541
21-28 Feb 1982,1.558847
1-10 Mar 1982,22.24982
11-20 Mar 1982,10.81641
21-31 Mar 1982,5.116912
1-10 Apr 1982,16.35379
11-20 Apr 1982,12.46609
21-30 Apr 1982,13.56163
1-10 May 1982,12.38458
11-20 May 1982,14.24796
21-31 May 1982,7.784602
1-10 Jun 1982,6.072163
11-20 Jun 1982,20.36901
21-30 Jun 1982,7.783975
1-10 Jul 1982,24.43483
11-20 Jul 1982,31.72864
21-31 Jul 1982,86.86073
1-10 Aug 1982,51.00518
11-20 Aug 1982,77.51428
21-31 Aug 1982,75.93342
1-10 Sep 1982,15.35581
11-20 Sep 1982,5.901004
21-30 Sep 1982,6.453862
1-10 Oct 1982,12.06031
11-20 Oct 1982,10.7614
21-31 Oct 1982,3.304908
1-10 Nov 1982,1.474661
11-20 Nov 1982,1.302166
21-30 Nov 1982,2.474538
1-10 Dec 1982,0.4417178
11-20 Dec 1982,0.05122917
21-31 Dec 1982,0.07953141
1-10 Jan 1983,0.3049059
11-20 Jan 1983,0.4009635
21-31 Jan 1983,0.4276334
1-10 Feb 1983,0.0
11-20 Feb 1983,0.1275723
21-28 Feb 1983,1.212694
1-10 Mar 1983,3.169049
11-20 Mar 1983,4.579063
21-31 Mar 1983,3.02323
1-10 Apr 1983,3.816022
11-20 Apr 1983,2.981474
21-30 Apr 1983,10.24259
1-10 May 1983,8.20551
11-20 May 1983,16.85307
21-31 May 1983,7.734671
1-10 Jun 1983,28.90866
11-20 Jun 1983,7.902132
21-30 Jun 1983,9.763058
1-10 Jul 1983,12.18474
11-20 Jul 1983,48.35731
21-31 Jul 1983,108.0158
1-10 Aug 1983,80.85663
11-20 Aug 1983,53.52601
21-31 Aug 1983,109.4088
1-10 Sep 1983,31.93647
11-20 Sep 1983,18.22788
21-30 Sep 1983,10.5803
1-10 Oct 1983,4.836905
11-20 Oct 1983,4.602996
21-31 Oct 1983,3.6464
1-10 Nov 1983,2.896743
11-20 Nov 1983,4.12339
21-30 Nov 1983,1.830051
1-10 Dec 1983,0.3760146
11-20 Dec 1983,0.04557266
21-31 Dec 1983,0.06684279
1-10 Jan 1984,0.3319854
11-20 Jan 1984,0.3714417
21-31 Jan 1984,0.4033237
1-10 Feb 1984,0.0
11-20 Feb 1984,0.09122439
21-29 Feb 1984,1.700501
1-10 Mar 1984,15.84992
11-20 Mar 1984,7.510735
21-31 Mar 1984,5.694849
1-10 Apr 1984,5.038909
11-20 Apr 1984,10.32151
21-30 Apr 1984,7.439668
1-10 May 1984,3.343494
11-20 May 1984,6.254386
21-31 May 1984,6.967183
1-10 Jun 1984,12.81831
11-20 Jun 1984,8.228994
21-30 Jun 1984,26.05995
1-10 Jul 1984,50.54659
11-20 Jul 1984,75.86414
21-31 Jul 1984,48.59717
1-10 Aug 1984,70.54959
11-20 Aug 1984,76.79976
21-31 Aug 1984,18.4248
1-10 Sep 1984,31.26526
11-20 Sep 1984,32.61277
21-30 Sep 1984,15.23748
1-10 Oct 1984,4.600341
11-20 Oct 1984,4.263606
21-31 Oct 1984,3.426688
1-10 Nov 1984,3.053197
11-20 Nov 1984,2.494877
21-30 Nov 1984,1.558015
1-10 Dec 1984,0.6602888
11-20 Dec 1984,0.07840714
21-31 Dec 1984,0.1129125
1-10 Jan 1985,0.5132664
11-20 Jan 1985,0.6012594
21-31 Jan 1985,0.7173905
1-10 Feb 1985,0.0
11-20 Feb 1985,0.1641036
21-28 Feb 1985,1.593725
1-10 Mar 1985,17.2575
11-20 Mar 1985,6.160119
21-31 Mar 1985,9.96825
1-10 Apr 1985,26.73966
11-20 Apr 1985,11.93909
21-30 Apr 1985,18.75876
1-10 May 1985,19.34431
11-20 May 1985,10.73808
21-31 May 1985,9.717168
1-10 Jun 1985,9.979824
11-20 Jun 1985,41.29381
21-30 Jun 1985,15.41025
1-10 Jul 1985,65.68163
11-20 Jul 1985,58.92108
21-31 Jul 1985,70.20857
1-10 Aug 1985,60.23475
11-20 Aug 1985,72.88668
21-31 Aug 1985,83.59964
1-10 Sep 1985,31.40646
11-20 Sep 1985,13.82458
21-30 Sep 1985,4.438818
1-10 Oct 1985,3.469145
11-20 Oct 1985,2.575755
21-31 Oct 1985,2.508138
1-10 Nov 1985,2.770505
11-20 Nov 1985,2.436984
21-30 Nov 1985,1.154346
1-10 Dec 1985,0.4251808
11-20 Dec 1985,0.04787104
21-31 Dec 1985,0.07046949
1-10 Jan 1986,0.3627434
11-20 Jan 1986,0.3878381
21-31 Jan 1986,0.433153
1-10 Feb 1986,0.0
11-20 Feb 1986,0.3610177
21-28 Feb 1986,1.059368
1-10 Mar 1986,4.374372
11-20 Mar 1986,3.532478
21-31 Mar 1986,4.38914
1-10 Apr 1986,6.778625
11-20 Apr 1986,7.931422
21-30 Apr 1986,7.539626
1-10 May 1986,5.23935
11-20 May 1986,13.36705
21-31 May 1986,6.683784
1-10 Jun 1986,13.43438
11-20 Jun 1986,109.1433
21-30 Jun 1986,85.12392
1-10 Jul 1986,53.53431
11-20 Jul 1986,61.72355
21-31 Jul 1986,171.5521
1-10 Aug 1986,66.64554
11-20 Aug 1986,56.65637
21-31 Aug 1986,52.63255
1-10 Sep 1986,39.32177
11-20 Sep 1986,37.70283
21-30 Sep 1986,22.13729
1-10 Oct 1986,12.22488
11-20 Oct 1986,2.622442
21-31 Oct 1986,12.81602
1-10 Nov 1986,1.777834
11-20 Nov 1986,1.461476
21-30 Nov 1986,1.100955
1-10 Dec 1986,0.4457254
11-20 Dec 1986,0.05371417
21-31 Dec 1986,0.07933871
1-10 Jan 1987,0.3686638
11-20 Jan 1987,0.4012035
21-31 Jan 1987,0.4097427
1-10 Feb 1987,0.0
11-20 Feb 1987,0.07785344
21-28 Feb 1987,0.9039441
1-10 Mar 1987,9.463899
11-20 Mar 1987,4.860435
21-31 Mar 1987,4.89329
1-10 Apr 1987,8.108486
11-20 Apr 1987,6.752086
21-30 Apr 1987,3.21016
1-10 May 1987,13.02896
11-20 May 1987,43.86661
21-31 May 1987,59.21894
1-10 Jun 1987,35.15123
11-20 Jun 1987,26.60696
21-30 Jun 1987,14.45955
1-10 Jul 1987,60.65208
11-20 Jul 1987,15.52028
21-31 Jul 1987,13.68841
1-10 Aug 1987,126.7995
11-20 Aug 1987,94.16591
21-31 Aug 1987,102.8831
1-10 Sep 1987,19.05807
11-20 Sep 1987,7.245783
21-30 Sep 1987,12.41178
1-10 Oct 1987,11.31911
11-20 Oct 1987,4.654448
21-31 Oct 1987,4.12158
1-10 Nov 1987,1.562869
11-20 Nov 1987,1.278677
21-30 Nov 1987,0.9791018
1-10 Dec 1987,0.4754617
11-20 Dec 1987,0.05724555
21-31 Dec 1987,0.08340242
1-10 Jan 1988,0.3308242
11-20 Jan 1988,0.3428348
21-31 Jan 1988,0.4074164
1-10 Feb 1988,0.0
11-20 Feb 1988,0.5136324
21-29 Feb 1988,2.149395
1-10 Mar 1988,2.651395
11-20 Mar 1988,2.611686
21-31 Mar 1988,2.591274
1-10 Apr 1988,4.06508
11-20 Apr 1988,6.051782
21-30 Apr 1988,3.024002
1-10 May 1988,7.312035
11-20 May 1988,8.114164
21-31 May 1988,7.180884
1-10 Jun 1988,22.26803
11-20 Jun 1988,6.157544
21-30 Jun 1988,8.007471
1-10 Jul 1988,81.0161
11-20 Jul 1988,58.03073
21-31 Jul 1988,140.4391
1-10 Aug 1988,79.33574
11-20 Aug 1988,114.1352
21-31 Aug 1988,66.14111
1-10 Sep 1988,22.52723
11-20 Sep 1988,32.82495
21-30 Sep 1988,13.45081
1-10 Oct 1988,8.76872
11-20 Oct 1988,15.16888
21-31 Oct 1988,4.463828
1-10 Nov 1988,2.553698
11-20 Nov 1988,1.921989
21-30 Nov 1988,1.4756
1-10 Dec 1988,0.4504582
11-20 Dec 1988,0.05552822
21-31 Dec 1988,0.07717695
1-10 Jan 1989,0.3532434
11-20 Jan 1989,0.4833219
21-31 Jan 1989,0.4624104
1-10 Feb 1989,0.0
11-20 Feb 1989,0.06145439
21-28 Feb 1989,0.8778977
1-10 Mar 1989,5.404263
11-20 Mar 1989,5.037308
21-31 Mar 1989,10.06938
1-10 Apr 1989,3.964674
11-20 Apr 1989,10.50382
21-30 Apr 1989,6.661141
1-10 May 1989,5.757948
11-20 May 1989,10.00124
21-31 May 1989,8.205215
1-10 Jun 1989,15.60878
11-20 Jun 1989,14.82174
21-30 Jun 1989,15.47832
1-10 Jul 1989,49.9081
11-20 Jul 1989,67.28738
21-31 Jul 1989,50.55773
1-10 Aug 1989,57.11837
11-20 Aug 1989,60.65899
21-31 Aug 1989,26.15969
1-10 Sep 1989,13.46537
11-20 Sep 1989,13.11213
21-30 Sep 1989,14.43701
1-10 Oct 1989,4.477846
11-20 Oct 1989,14.45636
21-31 Oct 1989,3.337861
1-10 Nov 1989,1.689894
11-20 Nov 1989,1.37747
21-30 Nov 1989,1.592207
1-10 Dec 1989,0.8350169
11-20 Dec 1989,0.04974003
21-31 Dec 1989,0.0694695
1-10 Jan 1990,0.3494801
11-20 Jan 1990,0.3793473
21-31 Jan 1990,1.073562
1-10 Feb 1990,0.0
11-20 Feb 1990,0.1160497
21-28 Feb 1990,0.7891361
1-10 Mar 1990,19.3634
11-20 Mar 1990,6.822755
21-31 Mar 1990,8.108293
1-10 Apr 1990,3.767263
11-20 Apr 1990,2.541799
21-30 Apr 1990,11.70522
1-10 May 1990,4.471428
11-20 May 1990,3.151715
21-31 May 1990,4.680006
1-10 Jun 1990,11.97801
11-20 Jun 1990,14.83347
21-30 Jun 1990,21.08301
1-10 Jul 1990,37.2262
11-20 Jul 1990,47.15221
21-31 Jul 1990,65.10361
1-10 Aug 1990,32.9541
11-20 Aug 1990,24.26868
21-31 Aug 1990,30.50208
1-10 Sep 1990,30.29624
11-20 Sep 1990,7.188815
21-30 Sep 1990,16.59531
1-10 Oct 1990,3.745195
11-20 Oct 1990,2.320485
21-31 Oct 1990,1.88992
1-10 Nov 1990,1.58734
11-20 Nov 1990,1.320295
21-30 Nov 1990,1.065271
1-10 Dec 1990,0.4601951
11-20 Dec 1990,0.04485335
21-31 Dec 1990,0.06463436
1-10 Jan 1991,0.333707
11-20 Jan 1991,0.4015627
21-31 Jan 1991,0.431793
1-10 Feb 1991,0.0
11-20 Feb 1991,0.09324756
21-28 Feb 1991,1.827673
1-10 Mar 1991,4.088836
11-20 Mar 1991,3.911468
21-31 Mar 1991,4.10004
1-10 Apr 1991,28.53862
11-20 Apr 1991,5.391572
21-30 Apr 1991,4.586567
1-10 May 1991,13.09457
11-20 May 1991,5.395833
21-31 May 1991,8.512837
1-10 Jun 1991,38.22248
11-20 Jun 1991,33.24326
21-30 Jun 1991,31.8778
1-10 Jul 1991,94.02347
11-20 Jul 1991,38.64598
21-31 Jul 1991,50.20647
1-10 Aug 1991,65.64903
11-20 Aug 1991,58.83551
21-31 Aug 1991,97.82635
1-10 Sep 1991,28.40298
11-20 Sep 1991,13.00315
21-30 Sep 1991,15.65283
1-10 Oct 1991,29.99797
11-20 Oct 1991,3.974672
21-31 Oct 1991,3.962887
1-10 Nov 1991,1.753833
11-20 Nov 1991,1.662891
21-30 Nov 1991,1.163612
1-10 Dec 1991,0.4879717
11-20 Dec 1991,0.06029605
21-31 Dec 1991,0.08943354
1-10 Jan 1992,0.4920642
11-20 Jan 1992,0.5769687
21-31 Jan 1992,1.7413
1-10 Feb 1992,0.0
11-20 Feb 1992,0.1219104
21-29 Feb 1992,0.9489324
1-10 Mar 1992,6.455552
11-20 Mar 1992,11.55125
21-31 Mar 1992,8.311268
1-10 Apr 1992,3.68712
11-20 Apr 1992,6.118533
21-30 Apr 1992,10.51243
1-10 May 1992,15.82508
11-20 May 1992,13.26159
21-31 May 1992,8.808884
1-10 Jun 1992,9.752177
11-20 Jun 1992,9.45365
21-30 Jun 1992,13.77784
1-10 Jul 1992,44.69791
11-20 Jul 1992,49.43699
21-31 Jul 1992,55.06658
1-10 Aug 1992,58.80361
11-20 Aug 1992,69.80484
21-31 Aug 1992,84.54051
1-10 Sep 1992,18.11333
11-20 Sep 1992,20.43253
21-30 Sep 1992,10.417
1-10 Oct 1992,5.491573
11-20 Oct 1992,4.096436
21-31 Oct 1992,14.43352
1-10 Nov 1992,11.88843
11-20 Nov 1992,4.168171
21-30 Nov 1992,3.1858
1-10 Dec 1992,0.8076471
11-20 Dec 1992,0.09021655
21-31 Dec 1992,0.1339104
1-10 Jan 1993,0.5077233
11-20 Jan 1993,0.8728032
21-31 Jan 1993,0.6487554
1-10 Feb 1993,0.0
11-20 Feb 1993,0.1474491
21-28 Feb 1993,1.289654
1-10 Mar 1993,9.111132
11-20 Mar 1993,37.857
21-31 Mar 1993,9.52492
1-10 Apr 1993,22.7618
11-20 Apr 1993,12.43254
21-30 Apr 1993,26.96006
1-10 May 1993,9.387162
11-20 May 1993,49.85805
21-31 May 1993,15.58691
1-10 Jun 1993,61.1866
11-20 Jun 1993,15.96057
21-30 Jun 1993,8.289246
1-10 Jul 1993,71.03021
11-20 Jul 1993,49.57299
21-31 Jul 1993,84.43656
1-10 Aug 1993,48.1649
11-20 Aug 1993,30.22621
21-31 Aug 1993,71.6356
1-10 Sep 1993,41.65962
11-20 Sep 1993,18.72847
21-30 Sep 1993,12.65526
1-10 Oct 1993,11.29984
11-20 Oct 1993,4.023194
21-31 Oct 1993,7.677324
1-10 Nov 1993,1.6798
11-20 Nov 1993,1.241123
21-30 Nov 1993,0.8376914
1-10 Dec 1993,0.4145046
11-20 Dec 1993,0.05031193
21-31 Dec 1993,0.0740183
1-10 Jan 1994,0.3491232
11-20 Jan 1994,0.3932229
21-31 Jan 1994,0.4207395
1-10 Feb 1994,0.0
11-20 Feb 1994,0.1004772
21-28 Feb 1994,1.488968
1-10 Mar 1994,2.838485
11-20 Mar 1994,2.720206
21-31 Mar 1994,2.798892
1-10 Apr 1994,4.047182
11-20 Apr 1994,7.799582
21-30 Apr 1994,12.6067
1-10 May 1994,11.65465
11-20 May 1994,8.833425
21-31 May 1994,7.609056
1-10 Jun 1994,25.45068
11-20 Jun 1994,29.64148
21-30 Jun 1994,48.09071
1-10 Jul 1994,81.65115
11-20 Jul 1994,61.43966
21-31 Jul 1994,71.00301
1-10 Aug 1994,41.84928
11-20 Aug 1994,144.1113
21-31 Aug 1994,104.3044
1-10 Sep 1994,66.11083
11-20 Sep 1994,19.55273
21-30 Sep 1994,29.32831
1-10 Oct 1994,3.396393
11-20 Oct 1994,3.015564
21-31 Oct 1994,7.600531
1-10 Nov 1994,2.658356
11-20 Nov 1994,2.62111
21-30 Nov 1994,1.487251
1-10 Dec 1994,0.4884872
11-20 Dec 1994,0.05468164
21-31 Dec 1994,0.08213348
1-10 Jan 1995,0.3429794
11-20 Jan 1995,0.3683923
21-31 Jan 1995,0.4481725
1-10 Feb 1995,0.0
11-20 Feb 1995,0.09978004
21-28 Feb 1995,0.9681669
1-10 Mar 1995,6.619978
11-20 Mar 1995,6.64757
21-31 Mar 1995,8.406742
1-10 Apr 1995,7.279818
11-20 Apr 1995,16.40233
21-30 Apr 1995,6.82103
1-10 May 1995,13.65742
11-20 May 1995,11.38285
21-31 May 1995,15.2368
1-10 Jun 1995,12.01516
11-20 Jun 1995,8.255846
21-30 Jun 1995,18.52138
1-10 Jul 1995,55.03037
11-20 Jul 1995,70.66264
21-31 Jul 1995,83.95439
1-10 Aug 1995,67.26468
11-20 Aug 1995,70.45423
21-31 Aug 1995,71.69234
1-10 Sep 1995,21.10561
11-20 Sep 1995,13.12317
21-30 Sep 1995,14.57351
1-10 Oct 1995,2.755805
11-20 Oct 1995,3.96721
21-31 Oct 1995,6.207566
1-10 Nov 1995,1.583369
11-20 Nov 1995,1.363612
21-30 Nov 1995,0.8399627
1-10 Dec 1995,1.028056
11-20 Dec 1995,0.1127174
21-31 Dec 1995,0.1602749
1-10 Jan 1996,0.3920931
11-20 Jan 1996,0.4217628
21-31 Jan 1996,0.5064662
1-10 Feb 1996,0.0
11-20 Feb 1996,0.1146272
21-29 Feb 1996,1.070998
1-10 Mar 1996,21.64923
11-20 Mar 1996,8.368307
21-31 Mar 1996,32.74458
1-10 Apr 1996,7.287105
11-20 Apr 1996,11.40585
21-30 Apr 1996,20.9535
1-10 May 1996,11.30715
11-20 May 1996,34.88949
21-31 May 1996,49.67883
1-10 Jun 1996,26.15818
11-20 Jun 1996,18.53123
21-30 Jun 1996,23.33775
