Time,NDVI
Oct 1981,0.4466936
Oct 1982,0.5209839
Oct 1983,0.4520968
Oct 1984,0.3073226
Oct 1985,0.4053065
Oct 1986,0.4824516
Oct 1987,0.507242
Oct 1988,0.4575162
Oct 1989,0.4299839
Oct 1990,0.3782258
Oct 1991,0.2961774
Oct 1992,0.3660968
Oct 1993,0.3878871
Oct 1994,0.5090807
Oct 1995,0.4774032
Oct 1996,0.4101129
Oct 1997,0.3914516
Oct 1998,0.5190484
Oct 1999,0.4666774
Oct 2000,0.455242
Oct 2001,0.4470968
Oct 2002,0.4619355
Oct 2003,0.4656452
Oct 2004,0.4254355
Oct 2005,0.4154839
Oct 2006,0.4733549
