Time,NDVI
Jul 1981,0.2842419
Jul 1982,0.152371
Jul 1983,0.08967742
Jul 1984,0.2320484
Jul 1985,0.2517903
Jul 1986,0.3737581
Jul 1987,0.2794678
Jul 1988,0.1991129
Jul 1989,0.2630161
Jul 1990,0.2923871
Jul 1991,0.1405807
Jul 1992,0.2049678
Jul 1993,0.286
Jul 1994,0.2460323
Jul 1995,0.2375807
Jul 1996,0.3466129
Jul 1997,0.3230968
Jul 1998,0.2012419
Jul 1999,0.2119032
Jul 2000,0.2193226
Jul 2001,0.2816936
Jul 2002,0.3007903
Jul 2003,0.2086774
Jul 2004,0.2783065
Jul 2005,0.2692581
Jul 2006,0.2854677
