T2,MODIS HAIN ET
Oct 2000,36.4
Oct 2001,4.8
Oct 2002,4.1
Oct 2003,43.6
Oct 2004,6.7
Oct 2005,37.5
Oct 2006,64.2
Oct 2007,76.6
Oct 2008,61.8
Oct 2009,45.6
Oct 2010,61.4
Oct 2011,16.5
Oct 2012,19.6
Oct 2013,54.4
Oct 2014,44.0
