Time,NDVI
Aug 1981,0.5970922
Aug 1982,0.4853331
Aug 1983,0.4878862
Aug 1984,0.5432923
Aug 1985,0.5640013
Aug 1986,0.6640092
Aug 1987,0.4912212
Aug 1988,0.5294042
Aug 1989,0.6034661
Aug 1990,0.6238328
Aug 1991,0.5210849
Aug 1992,0.4939256
Aug 1993,0.4097143
Aug 1994,0.6045438
Aug 1995,0.586549
Aug 1996,0.4993042
Aug 1997,0.5871232
Aug 1998,0.512368
Aug 1999,0.5964786
Aug 2000,0.5099743
Aug 2001,0.6009092
Aug 2002,0.6140085
Aug 2003,0.6292193
Aug 2004,0.5862634
Aug 2005,0.6118658
Aug 2006,0.5125675
