Time,NDVI
Jul 1981,0.3648549
Jul 1982,0.159629
Jul 1983,0.2309678
Jul 1984,0.1890161
Jul 1985,0.3448387
Jul 1986,0.5849355
Jul 1987,0.3401774
Jul 1988,0.2501613
Jul 1989,0.379871
Jul 1990,0.3547903
Jul 1991,0.2680807
Jul 1992,0.3130323
Jul 1993,0.3569194
Jul 1994,0.3273226
Jul 1995,0.3330968
Jul 1996,0.5744194
Jul 1997,0.5704677
Jul 1998,0.2071613
Jul 1999,0.3414677
Jul 2000,0.2833871
Jul 2001,0.5217904
Jul 2002,0.3810968
Jul 2003,0.4410968
Jul 2004,0.438242
Jul 2005,0.4708549
Jul 2006,0.4294677
