Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0.0796118611111111,0.0796118611111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.866027,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.0379433243243243,0,0,0,0,0,0,0,1.403903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,4.991921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.16336,1.6336,1.91689894285715,1.70142168571429,51.01479,0,0.16336,1.98595561853282,0.16336,0,0.16336,3.144089,0.16336,0,0.16336,0.16336,0.16336,0,0.378837257142857,0.16336,0.16336,0,0.16336,0.16336,0.16336,0,2.718457,0.16336,0.16336,0,0.16336,0.16336,0.16336,7.541704,0.16336,0.16336,0.16336
7,0,0,0.193056385714286,0.0826385,0.110417885714286,0,2.974986,18.78494,0,0,0,0,0,3.864626,0,0.110417885714286,0,0,0,0,0,0,0,8.052111,0,0,0,0,0,0,0,0.2827254,0,0,0,0,0
8,0,0,0.333778108108108,0,0.951980243243243,0,11.81514,0,0,0,0,0,0,0,4.458515,0,0,0,0,0,0,0,14.310562,8.034383,0,0,0,11.70531,12.34979,0,0,37.331135,0,0,0,0,0
9,0.0567226944444444,0,0.135061234984985,0,0,0.39731972972973,0,0,0,0,0,2.042017,0,26.118457,0,0,0,0,2.898526,20.014549,0,0,0,0,11.24662,0,5.630507,0,0,0,0,0,0,0,0,0,0
10,1.075894675,0,0.549019675675676,9.479523,0,0.962333,1.72571646696697,0.678854972972973,19.491054,0,2.102549,0,0.864360277777778,0,15.66412,0,0,47.271009,0,0,0,7.089489,0,36.575095,4.707419,20.54563,6.517302,0,0.8554283,0,0,0,0,0,0,0,0
11,0,0,0,19.11944,47.03262,10.866112,0.0984856944444445,0,3.545485,14.199408,0.0896358611111111,0,3.361045,3.774972,0,0,0,3.226891,0,0,0,0,0.362965833333333,0,0,12.53127,0,2.912542,0,0,11.77507,0,0,0,0,0,8.037731
12,7.99945945217087,0,5.6112558605042,0,1.51221369444445,0,2.75913471764706,26.379624,0,0,37.808156,2.051662,13.53269,32.448548,0,0,0,19.147695,10.50817,0,0,0,4.3011237,0,5.000916,11.313881,0,14.29996,13.85757,0,0,29.752496,0,4.562386,8.48594,0,0
13,32.205695,0,13.5858180063492,1.24625197222222,0,0,0,0,23.072077,27.082178,0,29.899064,17.256434,12.404863,12.3843892285714,11.837685,0,4.7366,7.282119,0,0,0,0,9.098048,0,26.616141,0,15.356895,0,8.813766,0,3.57502,30.28939,60.688643,15.561575,11.064876,0
14,3.470016,13.63952,7.39285738,1.83005196333333,71.505382,0,20.1606192555556,0,0,2.709511,17.045675,3.376817,0.7275143,52.272901,4.641318,19.17617,0,0,0,0,0,0,4.084101,0,2.645679,24.30575,0,0,27.715429,0.5148982,12.48075,53.531088,0,0,56.574905,0,12.20332
