T2,MODIS HAIN ET
Jul 2000,83.1
Jul 2001,28.2
Jul 2002,40.3
Jul 2003,103.5
Jul 2004,88.8
Jul 2005,111.9
Jul 2006,125.9
Jul 2007,119.5
Jul 2008,123.2
Jul 2009,81.8
Jul 2010,74.3
Jul 2011,99.5
Jul 2012,107.0
Jul 2013,48.2
Jul 2014,98.1
