Time,NDVI
Jul 1981,0.3153548
Jul 1982,0.1889678
Jul 1983,0.2204032
Jul 1984,0.3337258
Jul 1985,0.2245807
Jul 1986,0.2751936
Jul 1987,0.2988226
Jul 1988,0.3218871
Jul 1989,0.2546936
Jul 1990,0.4061613
Jul 1991,0.2477581
Jul 1992,0.2386936
Jul 1993,0.2374839
Jul 1994,0.1168226
Jul 1995,0.1877903
Jul 1996,0.3504677
Jul 1997,0.2167742
Jul 1998,0.2140161
Jul 1999,0.2094032
Jul 2000,0.2640484
Jul 2001,0.2155484
Jul 2002,0.1807903
Jul 2003,0.1197097
Jul 2004,0.1402097
Jul 2005,0.1510323
Jul 2006,0.1616452
