Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.46004864864865,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0.0902959459459459,0,0,0,0,3.34095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.288146972972973,0,9.453894,0,0,0,0,0,1.207544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.48930227058823,10.1924912941176,6.82566040686274,5.4350408,0,61.026916,0,10.739636877451,6.27851482352941,0,6.68340037869634,0,11.38956,0,0,0,0,0,0,0,0,0,0,0,25.495101,0,0,0,0,0,0,0,0,0,20.364986,0,343.4237
6,0.3881546,3.881546,2.44493207297297,0.3881546,0.7121571,11.66409,0.3881546,1.80601670810811,5.1055686,0,3.9953706,0.3881546,0.3881546,0,0.3881546,0.3881546,0.3881546,0,1.6996146,0.3881546,11.2593946,0,0.3881546,0.3881546,0.3881546,0,0.3881546,0.3881546,0.3881546,0,0.3881546,0.3881546,0.3881546,0,0.3881546,125.9684226,0.3881546
7,0,7.734017,0.789949722222222,0.789949722222222,64.345826,0,11.8384383783784,8.53930494594594,13.28016,0,0,111.301483486486,0,10.38375,15.986333,18.68133,0,0,10.46476,11.61905,0,0,0,0,0,0,0,0,0,0,0,0,0,9.739809,0,0,0
8,0,19.20148,1.52891808108108,9.17949,38.7630106486486,0,27.723872,0,0,29.249171,11.89327,4.283762,0,61.35922,50.617982,1.9172087027027,0,0,11.206612,0,7.78136,0,51.056642,33.324856,12.87341,0,0,0,10.59787,0,0,28.08203,0,5.998281,19.623902,0,0
9,4.35836363888889,0,7.0176735457958,0,57.552564,1.06416378378378,44.509754,9.070019,8.256808,7.166468,9.93775455555556,43.24318,17.666067,29.794289,33.181914,9.803239,0,0,5.570364,42.198957,14.644633,0,0,26.944604,25.913628,0,15.082912,4.048755,0,22.337519,8.036616,32.53518,10.096409,0,15.792299,0,54.369901
10,18.9658368333333,0,22.5676724864865,45.3028784594595,77.35795,3.912369,2.90283801501502,15.069181054054,0,0,23.490682,2.43860781081081,18.1795055555556,78.1591,36.190605,0,0,11.48791,0,36.558155,0,12.111374,0,27.769174,9.822388,0,18.362828,14.83299,8.62095,23.055883,25.65292,10.72381,0,7.740139,0,0,8.664219
11,23.616144,0,0,14.113458,0,5.838238,2.97743391666667,0,0,0,19.5485991944444,11.32458,18.347969,25.581273,0,0.694082,0,14.16223,0,10.01743,29.854606,8.51054,72.9569254444444,32.428921,2.33631,0,15.535821,10.66159,0,23.253331,10.9637,8.095199,0,23.579742,0,32.89834,66.416012
12,18.5083745625117,0,20.4703305823529,0.6678469,1.94851830277778,11.324642,15.3639116680672,23.494429,0,24.22599,31.046052,0,0,4.557735,4.916646,7.961665,4.70233,10.292631,0,0,17.22493,15.77766,5.721056,9.603015,21.93559,0,0,16.37835,0,51.018191,22.287422,28.983856,0,0,24.853525,15.462266,5.721777
13,3.630376,31.064072,18.9276898531746,3.9986825,2.503683,0,0,0,22.704978,42.039182,0,1.430578,0,0,2.12714571428571,8.423166,0,13.750138,12.797714,12.9554,0,0,27.117819,0,0,31.638079,0,54.699359,0,12.64466,0,31.351745,34.721422,85.685085,22.609312,0,0
14,26.43635,16.360773,1.28263734285714,23.2888251206349,75.585726,7.846644,3.11171605555556,0,4.733202,9.95108,72.812491,10.07407,7.540624,55.189766,0,9.141161,0,0,0,8.568371,0,0,20.309291,0,0,5.616778,8.32789,0,40.21345,0,0,15.333292,0,0,56.687128,6.980352,5.967003
15,28.646138,6.409346,0,7.4017664,39.399179,0,2.662331,0,1.929248,0,0,0,30.145298,33.264447,48.40718,1.4140604,0,2.802885,0,0,0,0,34.721692,0,0,0,0,0,8.87177,0,0,19.597246,28.720018,0,17.21584,0,13.591199
16,8.685595,0,0,7.475645,0,0,0.657309527777778,0,0,0,0,0,3.059668,16.9096,49.552209,0,0,0,0,8.128922,0,0,0,0,0,7.617829,0,0,0,0,0,0,0,0,0,0,11.982069
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.33184,0,0,0,0,0,5.298908,0,0
18,0.949106771428571,0.306062027777778,0,59.872988,1.99094813253968,0,0,0,0,0,0,0,0,0,9.851007,0,2.107471,1.99878,12.958102,0,0,4.805918,0,0,2.375546,0,0,0,0,8.712921,0,0,0,0,0,0,0
19,0.772610147058823,0,22.58289,9.96139714705882,1.60137642857143,0,6.882416,0,70.905598,15.36355,0,43.23051,2.55211215896359,17.12815,51.94887,25.40371,7.372931,8.141977,0,25.84171,6.684361,0,12.96448,35.89764,33.640189,10.40832,13.50214,0,0,0,0,0,0,0,21.52548,26.176722,10.544375
20,6.02799069444445,0,22.973357,0,0,111.977226,61.179653,12.270064,0,0,34.788451,13.0048394444444,68.47717,47.605311,80.70773,48.294034,90.350406,2.467452,24.520967,6.606886,15.445988,16.148849,13.765784,45.84232,75.151413,30.85916,8.226681,122.50754,25.492044,40.89424,97.171868,0,0,26.252383,11.22135,0,34.02689
21,9.83302916666667,7.06443,0,53.0980165277778,14.91801075,123.571423166667,13.37733,86.144935,106.614071,202.25027,339.125944,72.295517,67.7772,17.72282,0,140.516265,75.157572,64.932059,52.43701,38.797672,108.98611,0,46.388834,57.566603,64.523798,117.394867,57.783872,107.108521,50.569381,106.608444,130.658526,159.989732,0,97.496043,29.64893,23.312765,48.290858
22,37.29684,0,15.088294,76.6870323888889,65.157326,114.16049,47.2874750555556,14.1900758333333,27.00857,76.995952,20.55242,151.437968,111.14655,83.90192,13.29482,77.892645,21.657504,81.851159,59.449672,42.432588,65.088907,71.834671,17.9142,98.45275,66.866678,57.365718,0,55.27952,57.77052,64.573597,84.914003,64.48435,63.277771,104.403015,82.282815,75.597797,61.728458
23,7.34005,9.20732716428571,5.73305425,5.44379611111111,64.7954481666667,64.880639,21.793582,19.96899,58.08664,118.910495,19.1230351087302,170.816382694444,91.018303,37.939884,14.620636,67.365744,151.257891,76.055798,54.298664,27.334648,115.883099,57.081094,22.872519,18.730252,18.801051,42.602934,34.080212,117.82399,30.789192,19.427646,76.309132,46.473738,4.903237,65.757964,110.313901,65.642161,52.430877
24,121.505582,0,39.51104,212.774585,0,84.786131,0,6.435941,5.67731533333333,47.087973,44.053298,78.971673,48.458285,101.767799,13.93894,54.497157,150.916482,31.788338,36.647952,16.800743,39.951174,7.960289,62.253723,79.396958,36.386708,49.8543001,137.955729,132.143731,38.410468,66.894572,46.788835,75.730514,68.368319,21.14021,98.782928,48.94624,54.614319
25,0,7.66469880163398,11.58165,54.2848592222222,0,121.695065,35.1113395294118,10.73778,0,6.132751,33.1777685294118,7.31429,6.322239,54.506003,0,31.963895,49.619569,11.797184,20.871461,31.389515,28.641883,8.325709,20.015864,79.085153,64.655164,70.309465,10.656471,22.2013898,22.859933,2.329243,38.044714,61.655709,24.812024,34.940353,42.61335,103.687099,32.44839
26,22.6637690588235,27.561799,4.96520605882353,40.286585,1.486455,43.6003196302521,2.89607575,0,16.70119,35.6636054166667,0,0,1.01222457142857,0,9.172775,19.589532,1.90012758333333,7.907791,47.840715,64.39985,0,8.21352,0,0,6.863297,7.809024,0,10.198109,0,0,8.424689,41.094269,37.104683,6.217372,34.299628,33.015062,10.676178
27,0,13.7262346944444,13.97396,0,12.6958949714286,5.810443,12.85809,13.324934,9.814142,7.62665297142857,24.448896,15.6317263611111,0,0,25.448697,10.9699546666667,6.169064,22.378306,9.960968,2.669348,32.48214,0,14.086725,0,0,12.324385,0,0,10.002456,4.074427,0,7.955771,6.380425,8.640847,20.37023,9.160785,20.291773
28,0,0,0,4.2712335,3.633825,6.43498,0.255035083333333,1.567024,146.76561,23.48547,0,0,0,0,0,22.2653354444444,28.80338,9.732787,0,0,0,7.066975,0,0,11.47049,0,0,0,0,0,65.56176,39.453533,0,0,13.007288,0,134.480514
29,0,0,0,0,0,1.20532791666667,0,0,0,0,0,0,0.645424571428571,0,17.3507455714286,16.43094,22.93192,12.347731,0,0,0,0,0,0,0,0,45.74149,0,0,0,0,0,0,0,9.301336,29.708015,0
30,0,0.774844111111111,0.372689444444444,0.117995694444444,0,0,0,0,0,0,14.81664,0,0,0,51.654879,0,0,4.247845,0,0,0,0,0,12.32623,0,15.277953,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0.143003228571429,0,0,0.359314888888889,0.143003228571429,0,6.787413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.84097,0,0,31.836381,0,0,0,0,7.0518277,0,0,0
32,0.489776787301587,1.36377876470588,0,0,0,1.36377876470588,0,0,0.253406342857143,0,0.636966764705882,0,0,25.43842,0,0,0,0,0,0,0,0,21.65687,0,0,0,0,0,0,0,0,0,17.378558,0,0,0,0
