Time,NDVI
Aug 1981,0.4098434
Aug 1982,0.3457867
Aug 1983,0.3201633
Aug 1984,0.3101982
Aug 1985,0.3598532
Aug 1986,0.4779816
Aug 1987,0.345605
Aug 1988,0.3706465
Aug 1989,0.4182613
Aug 1990,0.3935899
Aug 1991,0.3374734
Aug 1992,0.3467018
Aug 1993,0.3680764
Aug 1994,0.4241337
Aug 1995,0.4723713
Aug 1996,0.405293
Aug 1997,0.4332831
Aug 1998,0.3361804
Aug 1999,0.414187
Aug 2000,0.3671343
Aug 2001,0.4258644
Aug 2002,0.4149335
Aug 2003,0.3944523
Aug 2004,0.4150395
Aug 2005,0.4190593
Aug 2006,0.3702081
