Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0.125233142857143,0,0,0,0.125233142857143,0.125233142857143,4.38316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.907283959459459,0.653098108108108,0.3238325,0,0,0,0,0,0,0,0,0,0,0,16.3356,0,0,0,0,0,0,0,5.252104,0,0,11.65797,0,0,0,0,24.16463,0,0,0,0,0,0
3,0.151268361111111,0,0,0,0,0,0,0,0,0,0.151268361111111,0,0,0,0,0,0,0,0,0,0,5.445661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0.262275,0,0,0,1.02557335135135,0,14.84834,8.148034,0,0,0,0,0,0,0,9.4419,0,0,0,0,5.245665,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.683582428571428,0,0.436442666666667,0.683582428571428,0,4.560963,0,0.436442666666667,0,0,0.822119725868725,0,0,0,0,0,0,0,0,0,0,0,0,0,16.198151,0,0,0,0,0,0,0,0,0,33.202121,0,0
6,0,0,0.466203675675676,0,0,0,0,3.845286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.40425
7,0,25.115987,3.77056885,3.27369725,169.7923116,0,11.7590783783784,9.5703701081081,3.339411,0,0,0.316213459459459,0,0,0,0.4968716,0,0,0,35.986107,8.691206,0,0,0,0,0,10.60469,0,0,6.860316,0,16.2382146,0,0,0,0,10.435064
8,0,0,1.3475807027027,18.338013,1.23666451351351,0,16.959325,0,5.024087,51.519243,0,0,0,0,19.474271,24.9073486486487,0,0,4.386436,4.561007,29.900586,0,29.480127,0,0,0,0,0,13.862569,0,0,44.553761,0,0,0,0,0
9,0.639708972222222,0,15.7389962222222,0,9.566457,4.80146654054054,37.975367,0,0,0,0.18978825,0,8.700923,44.688981,12.31366,17.99809,0,0,0,15.16336,2.281656,23.146413,0,1.649783,46.88933,0,16.72544,0,0,23.381297,0,0,0,0,0,13.01532,0
10,1.18828502777778,0,12.747815945946,268.484745833333,0,0,1.74692523723724,0.270675405405405,0,0,4.289387,0.680394972972973,0.369402777777778,21.42384,50.417794,0,0,5.276671,0,24.819558,0,18.567697,0,23.69944,0,0,10.52325,4.323363,0,0,0,13.64622,0,9.057824,0,16.11679,0
