"","1","2","3"
"1983",43.2,35.5,75
"1984",70.3,50,75
"1985",31.9,31.9,75
"1986",72.5714285714286,50,75
"1987",75,50,75
"1988",58.7,49.9,75
"1989",51.8,41.8,75
"1990",50.6,50,75
"1991",65.2,50,75
"1992",51.7,50,75
"1993",74.9,50,75
"1994",72.7,50,75
"1995",57.4,50,75
"1996",64,39,75
"1997",75,50,75
"1998",67.1,50,75
"1999",44.4,50,75
"2000",50,50,75
"2001",71.4,50,75
"2002",68.3,50,75
"2003",63.8,50,75
"2004",51.9,50,75
"2005",50,50,75
"2006",66.4,50,75
"2007",63.7,50,75
"2008",75,50,75
"2009",67.1,42.1,75
"2010",72.7,50,75
"2011",75,50,75
"2012",56,50,75
"2013",58,50,75
"2014",61,49.7,75
"2015",63.1,50,75
"2016",75,50,75
"2017",52.7,47.6,75
"2018",75,50,75
"2019",75,50,75
