Time,NDVI
Oct 1981,0.6837419
Oct 1982,0.6535323
Oct 1983,0.6379839
Oct 1984,0.5340968
Oct 1985,0.6515484
Oct 1986,0.5427904
Oct 1987,0.5053065
Oct 1988,0.5703226
Oct 1989,0.6074516
Oct 1990,0.721
Oct 1991,0.5813549
Oct 1992,0.6192259
Oct 1993,0.5200807
Oct 1994,0.6396129
Oct 1995,0.4922742
Oct 1996,0.4019033
Oct 1997,0.436242
Oct 1998,0.5263387
Oct 1999,0.5742258
Oct 2000,0.6274033
Oct 2001,0.5918065
Oct 2002,0.6096936
Oct 2003,0.626242
Oct 2004,0.6026936
Oct 2005,0.5890161
Oct 2006,0.5535323
