Time,NDVI
Jul 1981,0.2204516
Jul 1982,0.1958065
Jul 1983,0.1619516
Jul 1984,0.2295
Jul 1985,0.2575645
Jul 1986,0.3459032
Jul 1987,0.2372016
Jul 1988,0.1928549
Jul 1989,0.1914839
Jul 1990,0.1928065
Jul 1991,0.1599274
Jul 1992,0.1904758
Jul 1993,0.2074113
Jul 1994,0.2920806
Jul 1995,0.2160726
Jul 1996,0.3329274
Jul 1997,0.2975323
Jul 1998,0.2467097
Jul 1999,0.2334597
Jul 2000,0.2708145
Jul 2001,0.3408871
Jul 2002,0.2108065
Jul 2003,0.2363387
Jul 2004,0.2191613
Jul 2005,0.3131371
Jul 2006,0.2556452
