T2,MODIS HAIN ET
Oct 2000,30.7
Oct 2001,17.8
Oct 2002,6.8
Oct 2003,40.7
Oct 2004,15.6
Oct 2005,37.3
Oct 2006,66.6
Oct 2007,78.1
Oct 2008,59.3
Oct 2009,39.8
Oct 2010,69.7
Oct 2011,30.4
Oct 2012,39.6
Oct 2013,54.7
Oct 2014,52.6
