"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1",0,5,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"2",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",3,0,8,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1,5,11,1,1,0,0,0,8,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",3,11,0,1,2,0,0,0,0,17,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"6",0,5,0,2.43333333333333,0,5,0,2.43333333333333,0,8,0,2.43333333333333,0,0,1,2.43333333333333,0,0,0,2.43333333333333,0,0,33,2.43333333333333,0,0,0,2.43333333333333,21,0,0,2.43333333333333,0,0,0,2.43333333333333,0,0,0,2.43333333333333
"7",19,24,0,0,7,17,0,0,0,17,0,0,0,3,0,14,28,0,0,0,0,0,10,0,0,5,0,0,15,0,7,0,0,0,0,0,0,0,0,0
"8",39,6,10,0,5,24,8,0,20,0,21,0,35,0,19,0,13,0,0,0,0,0,0,39,28,20,0,0,19,35,0,0,0,20,0,0,0,0,34,0
"9",59,7,0,0,13,0,0,0,26,40,0,0,0,3,0,86,0,0,22,23,26,49,28,0,0,0,29,0,16,0,0,11,0,0,19,0,0,7,2,0
"10",27,35,20,0,37,40,22,22,14,3,34,0,54,7,11,22,12,0,0,24,4,18,0,29,0,15,26,12,11,13,9,7,9,23,0,16,0,8,0,14.974358974359
"11",25,15,25,19,22,41,29,39,29,4,10,8,31,16,43,19,2,13,7,51,0,0,21,16,26,28,26,13,3,35,2,0,57,0,12,15,0,1,30,18.7948717948718
"12",27,14,26,3,50,15,6,4,25,40,15,14,42,16,17,58,12,24,11,44,20,0,7,24,55,12,3,8,1,35,26,53,11,10,0,54,0,0,4,20.1538461538462
"13",5,45,26,10,52,21,26,25,0,9,29,53,8,29,41,22,7,61,0,35,34,19,0,0,0,47,0,7,0,29,0,26,0,24,60,59,20,2,2,21.3589743589744
"14",27,10,34,16,15,14,59,23,15,0,0,0,40,28,8,76,29,5,0,0,0,0,4,0,9,6,6,61,10,3,3,1,3,50,0,0,73,0,27,16.7948717948718
"15",4,8,27,16,3,15,80,3,2,12,11,4,13,0,25,17,31,0,0,0,0,0,1,1,26,24,2,1,0,0,23,2,4,26,5,10,0,9,42,11.4615384615385
"16",0,3,23,0,0,20,2,12,17,0,0,0,14,26,2,39,11,4,0,0,7,0,0,0,0,0,7,8,1,5,0,0,0,0,1,0,3,12,11,5.84615384615385
"17",2,10,0,18,12,14,17,10,28,9,16,0,6,6,0,8,1,0,0,0,42,25,0,18,0,2,26,19,0,3,20,17,30,12,6,12,0,19,41,11.5128205128205
"18",10,13,12,32,18,46,4,12,12,13,12,24,0,52,0,13,30,13,15,27,26,0,54,16,17,20,40,10,4,10,9,33,57,19,0,19,24,7,14,18.8974358974359
"19",94,41,33,39,43,46,36,25,19,30,44,35,53,32,49,38,46,80,49,34,53,14,94,21,77,95,98,33,41,12,43,67,30,42,16,61,40,39,24,45.2820512820513
