"","1","2","3"
"1983",56.7,35.2,75
"1984",67.2,50,75
"1985",50,50,75
"1986",73.58,50,75
"1987",75,50,75
"1988",75,50,75
"1989",73.7,50,75
"1990",47,50,75
"1991",55.6,50,75
"1992",60.3,49.2,75
"1993",66.9,41.9,75
"1994",70.1,50,75
"1995",63.9,50,75
"1996",65.8,40.8,75
"1997",75,50,75
"1998",66.3,50,75
"1999",39.8,50,75
"2000",67.6,50,75
"2001",75,50,75
"2002",59.7,50,75
"2003",46.7,50,75
"2004",50,50,75
"2005",67.5,50,75
"2006",72.9,50,75
"2007",68,50,75
"2008",75,50,75
"2009",75,50,75
"2010",71.1,50,75
"2011",75,50,75
"2012",66.9,50,75
"2013",53.5,50,75
"2014",54.4,50,75
"2015",59.6,50,75
"2016",67.9,50,75
"2017",40,50,75
"2018",75,50,75
"2019",75,50,75
