"","1","2","3"
"1983",24.8,31.1,75
"1984",32.2,31.1,75
"1985",22.4,37.2,75
"1986",60.5285714285714,50,75
"1987",58.5055555555556,41.7055555555556,75
"1988",52.9,41.8,75
"1989",60.8480158730159,50,75
"1990",20.1,45.1,75
"1991",57.5,50,75
"1992",21.8,38.6,75
"1993",57.6,44.7,75
"1994",60,50,75
"1995",26.6,38.6,75
"1996",75,50,75
"1997",75,50,75
"1998",50.4,46.8,75
"1999",30.3,50,75
"2000",50.3,50,75
"2001",50,50,75
"2002",43.7,43.6,75
"2003",53,50,75
"2004",25,50,75
"2005",48.8,50,75
"2006",44.1,50,75
"2007",54,46.3,75
"2008",51.4,35.9,75
"2009",35.9,50,75
"2010",69.9,50,75
"2011",50,50,75
"2012",35.2,50,75
"2013",27.6,46.8,75
"2014",33.4,41.9,75
"2015",38.9,40.5,75
"2016",48.3,50,75
"2017",36.3,50,75
"2018",69.1,50,75
"2019",64.8,50,75
