"","MIXEDVEGg"
"1981",0.141857399649967
"1982",0.147514952225493
"1983",0.139723683789472
"1984",0.118058387135143
"1985",0.131794563668143
"1986",0.131829520120652
"1987",0.136409513565421
"1988",0.134912621452704
"1989",0.137240499702652
"1990",0.131806215818979
"1991",0.127666909607806
"1992",0.151083447493833
"1993",0.122791784516129
"1994",0.177192835957659
"1995",0.149730209067151
"1996",0.142538881951054
"1997",0.129064806587797
"1998",0.160618181036096
"1999",0.156243978056926
"2000",0.1603776
"2001",0.1506313
"2002",0.1258776
"2003",0.1463488
"2004",0.126136
"2005",0.1338797
"2006",0.1470677
"2007",0.14875
"2008",0.1299702
"2009",0.131485
"2010",0.1438819
"2011",0.1375245
"2012",0.1458938
"2013",0.1379924
"2014",0.1458718
"2015",0.1302435
"2016",0.1420792
"2017",0.1430133
"2018",0.1424001
"2019",0.152175
