Time,NDVI
Oct 1981,0.4358401
Oct 1982,0.4523081
Oct 1983,0.4138822
Oct 1984,0.3261258
Oct 1985,0.3452897
Oct 1986,0.4041205
Oct 1987,0.3756663
Oct 1988,0.3934108
Oct 1989,0.348503
Oct 1990,0.3706847
Oct 1991,0.3045662
Oct 1992,0.3912673
Oct 1993,0.3492199
Oct 1994,0.4889901
Oct 1995,0.4188986
Oct 1996,0.3821192
Oct 1997,0.3415399
Oct 1998,0.4550553
Oct 1999,0.4324971
Oct 2000,0.3990968
Oct 2001,0.4233891
Oct 2002,0.3742153
Oct 2003,0.4150375
Oct 2004,0.3724944
Oct 2005,0.393898
Oct 2006,0.4056992
