"","MIXEDVEGg"
"1981",0.321652000878475
"1982",0.31469742799424
"1983",0.294948503023608
"1984",0.28205723155382
"1985",0.293010115355801
"1986",0.345677852397466
"1987",0.314242745830021
"1988",0.292440631188477
"1989",0.333675118995298
"1990",0.32489916817719
"1991",0.292575081995959
"1992",0.310486181438043
"1993",0.306054235389979
"1994",0.332083639431745
"1995",0.340899513382342
"1996",0.32227723024923
"1997",0.336316926500718
"1998",0.30143698713434
"1999",0.330961597033451
"2000",0.3122351
"2001",0.3396254
"2002",0.3168069
"2003",0.3327638
"2004",0.2997794
"2005",0.326754
"2006",0.2893399
"2007",0.336768
"2008",0.2948991
"2009",0.2941401
"2010",0.2750641
"2011",0.2902471
"2012",0.3104115
"2013",0.301302
"2014",0.300864
"2015",0.275397
"2016",0.3043438
"2017",0.2893617
"2018",0.2985094
"2019",0.3056937
