"","MIXEDVEGg"
"1981",0.318210631893012
"1982",0.297585786383105
"1983",0.313632833090388
"1984",0.311850145422471
"1985",0.300744055154811
"1986",0.31861479949961
"1987",0.300552806217985
"1988",0.323215703654987
"1989",0.311678155460801
"1990",0.312634765821674
"1991",0.310053006751397
"1992",0.308389881835006
"1993",0.301224622113623
"1994",0.316871794530149
"1995",0.318459928626966
"1996",0.316309004478392
"1997",0.309873527188277
"1998",0.317273280507294
"1999",0.322808759613856
"2000",0.303106
"2001",0.3163164
"2002",0.3216106
"2003",0.3186446
"2004",0.3103563
"2005",0.3178287
"2006",0.3051941
"2007",0.3570229
"2008",0.2730722
"2009",0.3219223
"2010",0.3114379
"2011",0.323825
"2012",0.3096476
"2013",0.3158372
"2014",0.2866677
"2015",0.2819948
"2016",0.3371883
"2017",0.3126301
"2018",0.3188835
"2019",0.3060125
