Time,NDVI
Oct 1981,0.5314964
Oct 1982,0.5557452
Oct 1983,0.3828387
Oct 1984,0.4388618
Oct 1985,0.4317361
Oct 1986,0.4797419
Oct 1987,0.4511771
Oct 1988,0.4211198
Oct 1989,0.4718782
Oct 1990,0.4329414
Oct 1991,0.4432884
Oct 1992,0.5320283
Oct 1993,0.4239059
Oct 1994,0.5288855
Oct 1995,0.4182008
Oct 1996,0.4372541
Oct 1997,0.3964674
Oct 1998,0.4739935
Oct 1999,0.5167235
Oct 2000,0.5597143
Oct 2001,0.4997367
Oct 2002,0.5099184
Oct 2003,0.4909033
Oct 2004,0.4232607
Oct 2005,0.4334582
Oct 2006,0.4708782
