Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.516129032258065,0.516129032258065,0.516129032258065,0,16,0,1.61006842619746,1.61006842619746,0,1.61006842619746,0,0,1.09393939393939,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,20.1,0,0
6,1.6,14.4,2.18823529411765,1.6,1.6,0,1.6,2.18823529411765,1.6,0,1.6,1.6,2.18823529411765,0,1.6,1.6,1.6,0,1.6,1.6,1.6,0,1.6,1.6,1.6,0,21.6,1.6,1.6,0,1.6,1.6,1.6,0,1.6,1.6,1.6
7,0,11.7,3.1235294117647,5.34352941176471,19.6,0,0,3.1235294117647,0,0,25.9,2.22,0,25.8,25.9,0,0,0,0,13.4,0,0,0,25.9,0,0,0,0,0,0,0,24,0,0,0,0,11.7
8,3.37714285714285,15,7.1,28,3.72285714285714,0,13.8,0,0,0,0,0,22.3,0,24.9,0,0,0,12.4,0,0,8.5,28.5,26.4,0,0,9.8,16.4,0,0,0,14.9,8.5,0,0,0,19.1
9,0,0,4.12,0,0,0,40.2,11.5,0,0,16,4.12,11.6,54.9,0,0,0,0,0,31.8,0,0,0,10,13.3,0,31.2,0,0,28.5,0,0,16.8,14.5,0,0,11.6
10,3.28857142857143,0,8.03529411764706,12.5,10.7,9.7,3.7,7.1,5.4,4.1,12.8,3.53529411764706,6.82386554621849,5.2,20.7,0,0,34.1,0,14.2,0,16.1,0,7.8,10.7,6.5,4.8,7.7,5.8,3,3.8,0,0,9.4,0,5.1,9.9
