"","1","2","3"
"1983",40.9,25,75
"1984",34.2,34.6,75
"1985",31.5,45.8,75
"1986",65.7828571428571,50,75
"1987",72.7,50,75
"1988",47.7,37.3,75
"1989",63.0856349206349,50,75
"1990",30.6,46,74.2
"1991",54.3,46,75
"1992",22.2,47.2,75
"1993",66.4,41.4,75
"1994",72.7,50,75
"1995",20.3,36,75
"1996",75,50,75
"1997",75,50,75
"1998",49.4,50,75
"1999",38.4,50,75
"2000",46.2,50,75
"2001",43.8,50,75
"2002",57.8,48.5,75
"2003",55.6,50,75
"2004",34.4,50,75
"2005",34.3,50,75
"2006",39.7,50,75
"2007",68.6,50,75
"2008",53.9,37.3,75
"2009",25,50,75
"2010",73.9,50,75
"2011",50,50,75
"2012",34.4,50,75
"2013",36.1,50,75
"2014",20.8,37.1,75
"2015",44.8,36.8,75
"2016",50,50,75
"2017",58,50,75
"2018",67.6,50,75
"2019",75,50,75
