Time,NDVI
Jul 1981,0.2511936
Jul 1982,0.09782258
Jul 1983,0.1370807
Jul 1984,0.2428065
Jul 1985,0.2272097
Jul 1986,0.3641613
Jul 1987,0.2043387
Jul 1988,0.1205645
Jul 1989,0.2121613
Jul 1990,0.2114032
Jul 1991,0.1809516
Jul 1992,0.2403226
Jul 1993,0.2204033
Jul 1994,0.2901129
Jul 1995,0.2727904
Jul 1996,0.3320968
Jul 1997,0.3301291
Jul 1998,0.2000323
Jul 1999,0.2078387
Jul 2000,0.2566774
Jul 2001,0.2883387
Jul 2002,0.2607097
Jul 2003,0.2357742
Jul 2004,0.2668065
Jul 2005,0.2888226
Jul 2006,0.2558226
