Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0117647058823529,0,0,0,0,0,0.0117647058823529,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1.68529411764706,3.61672268907563,0,0,0,27.1852941176471,0,0,0,1.93142857142857,0,36.4,0,0,0,0,0,14.4,0,0,0,27.7,0,0,0,0,0,0,0,20.9,0,0,0,0,0
8,3.02571428571428,0,6.16,22.6,3.13428571428572,0,18.3,18.3,0,0,0,0,0,0,21.1,0,0,0,0,0,0,0,21.1,0,0,0,0,38.1,0,0,0,30.9,22.6,0,0,0,22.6
9,0,0,2.48285714285715,0,0,0,26.1,0,0,0,0,2.48285714285715,0,73.4,0,0,0,0,0,16.8,0,0,0,0,0,0,39.9,0,0,20.9,0,0,0,0,0,0,0
10,5.19714285714284,4.3,8.79411764705882,9.3,6,12.9,6.2,6.4,29.2,0,12.2,4.49411764705882,9.69126050420167,11,23.4,0,0,68.6,3.7,17,0,28,0,6,8.5,14.7,13,5.4,6.8,0,4.3,0,7.1,3.5,4.2,11.9,6.8
11,5,11.8,0,31.7,21.7575757575757,21.2,23.5,0,9.5,13.4,12.5936868686868,0,24.4,8.3,8.8,11.4575757575757,16.7,43.5,0,0,6.6,12.1,17.3575757575757,18.9,6.2,22.4,4.3,23.9,0,27.2,11.4,14.1,8.3,9.4,7.9,0,12.3
