Time,precipitation
1-10 Jan 1981,0.7987742
11-20 Jan 1981,0.7975444
21-31 Jan 1981,0.9036152
1-10 Feb 1981,0.6032814
11-20 Feb 1981,0.6637439
21-28 Feb 1981,0.7823257
1-10 Mar 1981,2.264847
11-20 Mar 1981,6.370314
21-31 Mar 1981,17.61543
1-10 Apr 1981,7.718726
11-20 Apr 1981,13.15002
21-30 Apr 1981,14.11216
1-10 May 1981,6.88756
11-20 May 1981,16.87208
21-31 May 1981,10.06139
1-10 Jun 1981,6.791843
11-20 Jun 1981,24.75904
21-30 Jun 1981,62.04344
1-10 Jul 1981,99.23747
11-20 Jul 1981,86.1584
21-31 Jul 1981,91.96706
1-10 Aug 1981,83.93124
11-20 Aug 1981,106.7299
21-31 Aug 1981,103.6339
1-10 Sep 1981,26.10397
11-20 Sep 1981,43.26234
21-30 Sep 1981,34.59904
1-10 Oct 1981,15.65942
11-20 Oct 1981,2.031067
21-31 Oct 1981,2.198217
1-10 Nov 1981,3.846567
11-20 Nov 1981,2.516138
21-30 Nov 1981,2.749241
1-10 Dec 1981,1.298076
11-20 Dec 1981,1.254607
21-31 Dec 1981,0.9652889
1-10 Jan 1982,1.345955
11-20 Jan 1982,1.239922
21-31 Jan 1982,0.8955275
1-10 Feb 1982,0.6906749
11-20 Feb 1982,0.7640305
21-28 Feb 1982,0.915334
1-10 Mar 1982,5.139538
11-20 Mar 1982,2.388937
21-31 Mar 1982,2.422724
1-10 Apr 1982,12.74883
11-20 Apr 1982,8.134464
21-30 Apr 1982,7.611138
1-10 May 1982,18.13101
11-20 May 1982,13.20591
21-31 May 1982,8.499481
1-10 Jun 1982,17.71216
11-20 Jun 1982,32.25171
21-30 Jun 1982,17.33063
1-10 Jul 1982,48.01325
11-20 Jul 1982,44.08891
1-10 Aug 1982,63.21653
11-20 Aug 1982,70.04483
21-31 Aug 1982,72.96556
1-10 Sep 1982,24.31221
11-20 Sep 1982,12.51791
21-30 Sep 1982,12.99946
1-10 Oct 1982,13.198
11-20 Oct 1982,8.048345
21-31 Oct 1982,2.972988
1-10 Nov 1982,2.984544
11-20 Nov 1982,3.192349
21-30 Nov 1982,2.846603
1-10 Dec 1982,1.485277
11-20 Dec 1982,0.9534197
21-31 Dec 1982,1.134743
1-10 Jan 1983,0.9014682
