Time,precipitation
1-10 Jan 1981,0.1414535
11-20 Jan 1981,0.0
21-31 Jan 1981,0.0978835
1-10 Feb 1981,0.2602278
11-20 Feb 1981,0.7073197
21-28 Feb 1981,1.30466
1-10 Mar 1981,12.69628
11-20 Mar 1981,32.47635
21-31 Mar 1981,46.49504
1-10 Apr 1981,11.73712
11-20 Apr 1981,15.19134
21-30 Apr 1981,16.29622
1-10 May 1981,4.413214
11-20 May 1981,20.28742
21-31 May 1981,5.99486
1-10 Jun 1981,1.173196
11-20 Jun 1981,0.9725202
21-30 Jun 1981,5.446578
1-10 Jul 1981,67.83242
11-20 Jul 1981,73.90129
21-31 Jul 1981,44.03331
1-10 Aug 1981,43.28043
11-20 Aug 1981,51.12556
21-31 Aug 1981,51.93218
1-10 Sep 1981,5.242334
11-20 Sep 1981,8.661253
21-30 Sep 1981,4.139215
1-10 Oct 1981,7.659084
11-20 Oct 1981,2.10844
21-31 Oct 1981,2.486855
1-10 Nov 1981,2.735511
11-20 Nov 1981,2.530717
21-30 Nov 1981,3.316943
1-10 Dec 1981,1.445785
11-20 Dec 1981,1.594135
21-31 Dec 1981,1.435635
1-10 Jan 1982,0.3067385
11-20 Jan 1982,0.0
21-31 Jan 1982,0.0950731
1-10 Feb 1982,1.553161
11-20 Feb 1982,1.122549
21-28 Feb 1982,1.783604
1-10 Mar 1982,14.54565
11-20 Mar 1982,4.659842
21-31 Mar 1982,6.693306
1-10 Apr 1982,19.27578
11-20 Apr 1982,14.39396
21-30 Apr 1982,27.65758
1-10 May 1982,9.232859
11-20 May 1982,13.92222
21-31 May 1982,6.056109
1-10 Jun 1982,4.135943
11-20 Jun 1982,2.743216
21-30 Jun 1982,9.073286
1-10 Jul 1982,33.50815
11-20 Jul 1982,30.79587
1-10 Aug 1982,31.38884
11-20 Aug 1982,23.4712
21-31 Aug 1982,17.02684
1-10 Sep 1982,12.71719
11-20 Sep 1982,2.384216
21-30 Sep 1982,7.045619
1-10 Oct 1982,18.35356
11-20 Oct 1982,8.567433
21-31 Oct 1982,4.039268
1-10 Nov 1982,3.75184
11-20 Nov 1982,4.213703
21-30 Nov 1982,3.404118
1-10 Dec 1982,2.230701
11-20 Dec 1982,1.428804
21-31 Dec 1982,1.428921
1-10 Jan 1983,0.2137926
11-20 Jan 1983,0.0
21-31 Jan 1983,0.2440119
1-10 Feb 1983,0.4791867
11-20 Feb 1983,1.072712
21-28 Feb 1983,1.783604
1-10 Mar 1983,5.85133
11-20 Mar 1983,6.040428
21-31 Mar 1983,7.027213
1-10 Apr 1983,14.43276
11-20 Apr 1983,18.85844
21-30 Apr 1983,35.71705
1-10 May 1983,20.4009
11-20 May 1983,17.16088
21-31 May 1983,22.96658
1-10 Jun 1983,4.135943
11-20 Jun 1983,2.798853
21-30 Jun 1983,9.073286
1-10 Jul 1983,33.50815
11-20 Jul 1983,30.80641
21-31 Jul 1983,34.52959
1-10 Aug 1983,13.98981
11-20 Aug 1983,43.61293
21-31 Aug 1983,64.77524
1-10 Sep 1983,4.958192
11-20 Sep 1983,1.821932
21-30 Sep 1983,1.699607
1-10 Oct 1983,3.355222
11-20 Oct 1983,3.191345
21-31 Oct 1983,4.039268
1-10 Nov 1983,3.75184
11-20 Nov 1983,7.556071
21-30 Nov 1983,3.404118
1-10 Dec 1983,2.186295
11-20 Dec 1983,1.539029
21-31 Dec 1983,1.428921
1-10 Jan 1984,0.2252242
11-20 Jan 1984,0.0
21-31 Jan 1984,0.245621
1-10 Feb 1984,0.3040807
11-20 Feb 1984,0.7959048
21-29 Feb 1984,4.407459
1-10 Mar 1984,13.57961
11-20 Mar 1984,14.72585
21-31 Mar 1984,7.027213
1-10 Apr 1984,9.57947
11-20 Apr 1984,6.764382
21-30 Apr 1984,7.007743
1-10 May 1984,19.6958
11-20 May 1984,38.887
21-31 May 1984,14.03758
1-10 Jun 1984,5.144675
11-20 Jun 1984,1.943768
21-30 Jun 1984,12.2419
1-10 Jul 1984,36.59357
11-20 Jul 1984,39.85448
21-31 Jul 1984,36.56343
1-10 Aug 1984,41.9326
11-20 Aug 1984,21.49897
21-31 Aug 1984,17.70482
1-10 Sep 1984,8.688429
11-20 Sep 1984,18.96024
21-30 Sep 1984,6.473106
1-10 Oct 1984,3.477328
11-20 Oct 1984,3.206139
21-31 Oct 1984,4.039268
1-10 Nov 1984,3.711064
11-20 Nov 1984,4.213703
21-30 Nov 1984,2.417575
1-10 Dec 1984,2.170022
11-20 Dec 1984,1.577126
21-31 Dec 1984,1.428921
1-10 Jan 1985,0.2742543
11-20 Jan 1985,0.0
21-31 Jan 1985,0.245621
1-10 Feb 1985,0.4791867
11-20 Feb 1985,1.069887
21-28 Feb 1985,1.67372
1-10 Mar 1985,15.91886
11-20 Mar 1985,6.040428
21-31 Mar 1985,30.8519
1-10 Apr 1985,43.11329
11-20 Apr 1985,20.84699
21-30 Apr 1985,18.60808
1-10 May 1985,12.86247
11-20 May 1985,7.631087
21-31 May 1985,8.905531
1-10 Jun 1985,4.135943
11-20 Jun 1985,2.798853
21-30 Jun 1985,9.073286
1-10 Jul 1985,51.77267
11-20 Jul 1985,55.05372
21-31 Jul 1985,42.10357
1-10 Aug 1985,23.03527
11-20 Aug 1985,23.7427
21-31 Aug 1985,79.75327
1-10 Sep 1985,19.83716
11-20 Sep 1985,12.0897
21-30 Sep 1985,8.454374
1-10 Oct 1985,3.355222
11-20 Oct 1985,3.191345
