"","1","2","3"
"1983",28.8,40.6,62.6
"1984",5.1,25,75
"1985",1.8,17.2,67.2
"1986",33.9742857142857,50,75
"1987",11.1111111111111,33.1111111111111,72
"1988",19.9,35.1,75
"1989",26.7270634920635,42.9,75
"1990",25.8,47.9,75
"1991",16,41,56.6
"1992",0,0,50
"1993",17.8,31.2,71.1
"1994",23,43.7,75
"1995",13.8,36.6,75
"1996",35.3,30.5,67
"1997",34.1,40.6,66.8
"1998",0,25,75
"1999",26,46.6,75
"2000",29.7,50,75
"2001",24.3,30.5,61.6
"2002",7.1,12.9,62.9
"2003",13.2,32.1,75
"2004",17.2,28.7,61.5
"2005",18.2,41.4,75
"2006",30,50,62
"2007",34.1,43.2,75
"2008",15.4,25,75
"2009",11.9,36.9,75
"2010",29.5,50,75
"2011",34.7,44.5,75
"2012",25,50,75
"2013",20.1,39.9,75
"2014",25.2,48.7,75
"2015",15.4,32.6,67.7
"2016",31,50,75
"2017",21.9,45.1,70.4
"2018",37.8,50,75
"2019",15.5,34.2,71.9
