Time,NDVI
Jul 1981,0.2133226
Jul 1982,0.1756452
Jul 1983,0.1118387
Jul 1984,0.1797419
Jul 1985,0.2065484
Jul 1986,0.3446452
Jul 1987,0.2932581
Jul 1988,0.1781613
Jul 1989,0.2334839
Jul 1990,0.2075161
Jul 1991,0.2053226
Jul 1992,0.1734839
Jul 1993,0.2344194
Jul 1994,0.245
Jul 1995,0.2086452
Jul 1996,0.2901613
Jul 1997,0.2870968
Jul 1998,0.2114516
Jul 1999,0.2142903
Jul 2000,0.1939677
Jul 2001,0.2899032
Jul 2002,0.2563548
Jul 2003,0.2185161
Jul 2004,0.2038065
Jul 2005,0.2098065
Jul 2006,0.2224839
