"","1","2","3"
"1983",30.9005540666667,29.4134654,75
"1984",7.17408533333333,6.38972133333333,53.716581
"1985",5.56727266666667,26.0361986666667,75
"1986",25,50,75
"1987",50.6734280944444,44.1390150944444,58.3153741388889
"1988",9.566191,25,75
"1989",7.94507611111111,30.276057,75
"1990",0,4.901371,54.901371
"1991",5.816953,25,75
"1992",0,25,75
"1993",35.5879691944444,34.723209,75
"1994",50,50,75
"1995",17.128716,42.128716,75
"1996",41.23978,35.7984,75
"1997",60.148975,50,75
"1998",44.039579,50,75
"1999",13.030081,33.986597,75
"2000",27.400695,46.899382,71.899382
"2001",0,0,50
"2002",9.819816,29.876394,75
"2003",30.034965,50,75
"2004",21.894365,24.521295,52.62693
"2005",13.55959,38.55959,75
"2006",25,49.89176,74.89176
"2007",31.755107,44.465093,75
"2008",7.56152,26.755207,75
"2009",30.234152,34.983605,75
"2010",44.636721,19.758012,58.805405
"2011",35.495962,35.495962,75
"2012",25,50,75
"2013",25,42.194244,67.194244
"2014",6.973677,31.973677,75
"2015",0,19.061927,69.061927
"2016",27.475929,37.383549,75
"2017",38.930511,50,73.507131
"2018",54.818491,50,75
"2019",59.528034,48.745584,57.538403
