"","1","2","3"
"1981",31.688235,46.74112,75
"1982",42.36554,40.65624,75
"1983",53.31746,40.65624,75
"1984",48.423381,48.32424,75
"1985",40.48332,40.65624,75
"1986",62.16586,50,75
"1987",56.618878,34.717198,75
"1988",54.0656,40.65624,75
"1989",61.38127,49.21541,75
"1990",49.82708,50,75
"1991",54.48138,40.65624,75
"1992",49.82708,50,75
"1993",53.44855,40.70321,75
"1994",49.82708,50,75
"1995",47.50855,40.70321,75
"1996",68.25671,48.5232,75
"1997",69.68102,50,75
"1998",47.50075,40.65624,75
"1999",49.82708,50,75
"2000",54.49872,50,75
"2001",49.82708,50,75
"2002",49.64249,48.62178,75
"2003",55.75642,50,75
"2004",49.82708,50,75
"2005",43.40981,43.58273,75
"2006",52.18451,50,75
"2007",52.26349,45.43556,75
"2008",52.44219,43.56718,75
"2009",49.47807,49.65099,75
"2010",54.43989,49.93294,75
"2011",54.54194,50,75
"2012",50.99704,50,75
"2013",33.914059,49.94477,75
"2014",40.00534,39.39244,75
"2015",40.00534,39.39244,75
"2016",60.1317,50,75
"2017",49.4586,45.03054,75
"2018",68.22285,50,75
"2019",75,50,75
"2020",57.4890231538461,49.4344958461538,75
