Time,NDVI
Oct 1981,0.5682904
Oct 1982,0.5538629
Oct 1983,0.4748871
Oct 1984,0.2997823
Oct 1985,0.4749355
Oct 1986,0.4597178
Oct 1987,0.3713145
Oct 1988,0.444371
Oct 1989,0.4000645
Oct 1990,0.5311533
Oct 1991,0.3430968
Oct 1992,0.5241048
Oct 1993,0.4041774
Oct 1994,0.5565565
Oct 1995,0.4329274
Oct 1996,0.4239436
Oct 1997,0.368371
Oct 1998,0.4684194
Oct 1999,0.4820484
Oct 2000,0.4091129
Oct 2001,0.4755484
Oct 2002,0.4612742
Oct 2003,0.4751694
Oct 2004,0.4241936
Oct 2005,0.4865242
Oct 2006,0.4704597
