"","1","2","3"
"1983",37.5,35,73.9
"1984",63.6,50,75
"1985",24.3,33.2,75
"1986",75,50,72.1
"1987",62.0027777777778,38.2027777777778,67.1
"1988",22,31.5,75
"1989",38.2051587301587,31.5,75
"1990",12.5,37.5,75
"1991",65,50,75
"1992",30.5,44.2,71.2
"1993",65.9,50,75
"1994",62.3,50,75
"1995",60,38,74.5
"1996",58.2,33.2,75
"1997",75,50,75
"1998",62.9,50,75
"1999",34.3,50,75
"2000",57.8,50,75
"2001",47.9,50,75
"2002",57.5,50,75
"2003",67.1,50,75
"2004",38.6,50,75
"2005",31.6,50,75
"2006",44.5,48,73
"2007",65.7,50,75
"2008",75,50,75
"2009",48.8,39.1,75
"2010",67.1,50,75
"2011",75,50,75
"2012",50.9,50,75
"2013",56.9,50,75
"2014",21.7,34.6,75
"2015",72.1,50,72.1
"2016",75,50,75
"2017",27.8,44.1,75
"2018",75,50,75
"2019",75,50,75
