Time,NDVI
Jul 1981,0.3271452
Jul 1982,0.1028468
Jul 1983,0.1632823
Jul 1984,0.2893226
Jul 1985,0.2575726
Jul 1986,0.4972339
Jul 1987,0.2493549
Jul 1988,0.3319597
Jul 1989,0.2996049
Jul 1990,0.4512339
Jul 1991,0.3081936
Jul 1992,0.1893549
Jul 1993,0.164879
Jul 1994,0.2386129
Jul 1995,0.3251371
Jul 1996,0.4378387
Jul 1997,0.413242
Jul 1998,0.2573307
Jul 1999,0.3704839
Jul 2000,0.3723871
Jul 2001,0.3503871
Jul 2002,0.1799113
Jul 2003,0.3110081
Jul 2004,0.3817016
Jul 2005,0.3703387
Jul 2006,0.2966048
