"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1-Jan",0.128427,0.3060939,0.1587817,0.1956435,0.1946439,0.1946439,0.195712,0.2308038,0.1946439,0.1829061,0.1946439,0.1946439,0.1967116,0.1956435,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.271142,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.409413,0.1946439,0.1946439,0.2050037,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154
"2-Jan",0.128427,0.3060939,0.1587817,0.1956435,0.1946439,0.1946439,0.195712,0.2308038,0.1946439,0.1829061,0.1946439,0.1946439,0.1967116,0.1956435,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.271142,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.409413,0.1946439,0.1946439,0.2050037,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154
"3-Jan",0.128427,0.3060939,0.1587817,0.1956435,0.1946439,0.1946439,0.195712,0.2308038,0.1946439,0.1829061,0.1946439,0.1946439,0.1967116,0.1956435,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.271142,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.409413,0.1946439,0.1946439,0.2050037,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154
"4-Jan",0.128427,0.3060939,0.1587817,0.1956435,0.1946439,0.1946439,0.195712,0.2308038,0.1946439,0.1829061,0.1946439,0.1946439,0.1967116,0.1956435,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.271142,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.409413,0.1946439,0.1946439,0.2050037,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154
"5-Jan",0.128427,0.3060939,0.1587817,0.1956435,0.1946439,0.1946439,0.195712,0.2308038,0.1946439,0.1829061,0.1946439,0.1946439,0.1967116,0.1956435,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.271142,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.409413,0.1946439,0.1946439,0.2050037,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154
"6-Jan",0.128427,0.3060939,0.1587817,0.1956435,0.1946439,0.1946439,0.195712,0.2308038,0.1946439,0.1829061,0.1946439,0.1946439,0.1967116,0.1956435,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.271142,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.409413,0.1946439,0.1946439,0.2050037,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154
"7-Jan",0.128427,0.3060939,0.1587817,0.1956435,0.1946439,0.1946439,0.195712,0.2308038,0.1946439,0.1829061,0.1946439,0.1946439,0.1967116,0.1956435,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.271142,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.409413,0.1946439,0.1946439,0.2050037,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154
"8-Jan",0.128427,0.3060939,0.1587817,0.1956435,0.1946439,0.1946439,0.195712,0.2308038,0.1946439,0.1829061,0.1946439,0.1946439,0.1967116,0.1956435,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.271142,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.409413,0.1946439,0.1946439,0.2050037,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154
"9-Jan",0.128427,0.3060939,0.1587817,0.1956435,0.1946439,0.1946439,0.195712,0.2308038,0.1946439,0.1829061,0.1946439,0.1946439,0.1967116,0.1956435,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.271142,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.409413,0.1946439,0.1946439,0.2050037,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154
"10-Jan",0.128427,0.3060939,0.1587817,0.1956435,0.1946439,0.1946439,0.195712,0.2308038,0.1946439,0.1829061,0.1946439,0.1946439,0.1967116,0.1956435,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.271142,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.1946439,0.409413,0.1946439,0.1946439,0.2050037,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154,0.1907154
