Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.473529411764706,0,0,0,0,0.473529411764706,0,0,0,0,0.473529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,0
7,0,0,29.7617647058824,6.01890756302521,0,0,0,1.46176470588235,0,0,0,4.55714285714286,0,26.6,23.1,0,0,0,0,23.1,0,0,26.6,33.6,23.1,0,0,0,24.8,0,0,0,0,0,0,0,0
8,3.24,0,8.85142857142857,26.6,5.61142857142857,0,26.6,0,23.1,0,37.1,0,23.1,0,23.1,0,0,0,0,0,0,0,47.6,0,0,0,0,40.6,23.1,0,0,38.9,0,0,0,0,0
9,0,0,5.31428571428571,0,0,0,47.7,0,0,0,0,5.31428571428571,26.6,108.2,0,0,26.6,0,0,44.9,0,0,0,0,57,0,0,0,0,30.1,0,0,21.8,0,0,0,0
10,6.42857142857142,8.2,10.6588235294118,14.3,5.3,16.4,5.3,7.9,43.6,0,22.6,5.95882352941176,12.3873949579832,17.1,25.8,0,0,86.7,4.6,17.6,0,36.5,0,11.2,14.9,16.8,11.8,12.2,7.6,5.6,4.9,0,4.4,0,0,16.9,4.7
11,6.5,14.9,0,37.1,30.7484848484848,25.9,19,0,10,10.6,16.5873737373737,13.6,39.6,19.3,5,15.8484848484849,17.2,52.7,5,0,11.5,22.4,15.8484848484849,30.6,4,22.4,0,31.4,7.9,28.5,24.1,20.9,12.2,17.5,5,0,19.9
