Time,NDVI
Jul 1981,0.2868387
Jul 1982,0.2073226
Jul 1983,0.201129
Jul 1984,0.2019032
Jul 1985,0.3222258
Jul 1986,0.2878387
Jul 1987,0.2597742
Jul 1988,0.1814194
Jul 1989,0.2505161
Jul 1990,0.3163871
Jul 1991,0.1795484
Jul 1992,0.2642903
Jul 1993,0.2561936
Jul 1994,0.2503548
Jul 1995,0.3106774
Jul 1996,0.3304194
Jul 1997,0.382742
Jul 1998,0.2346774
Jul 1999,0.0977742
Jul 2000,0.2990645
Jul 2001,0.2620968
Jul 2002,0.2809355
Jul 2003,0.2623226
Jul 2004,0.228129
Jul 2005,0.3388065
Jul 2006,0.2756774
