Time,NDVI
Oct 1981,0.6446452
Oct 1982,0.6933872
Oct 1983,0.4916452
Oct 1984,0.3273871
Oct 1985,0.5960968
Oct 1986,0.4973549
Oct 1987,0.5062258
Oct 1988,0.6753226
Oct 1989,0.6294839
Oct 1990,0.6832904
Oct 1991,0.6239355
Oct 1992,0.7189033
Oct 1993,0.5854517
Oct 1994,0.6472581
Oct 1995,0.5309355
Oct 1996,0.4970968
Oct 1997,0.4994839
Oct 1998,0.626742
Oct 1999,0.5989032
Oct 2000,0.6154194
Oct 2001,0.6041291
Oct 2002,0.588129
Oct 2003,0.6149355
Oct 2004,0.5508387
Oct 2005,0.6138388
Oct 2006,0.6531613
