Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.454790027027027,0,0,0,0,0,1.933901,0,0,0,0,0,0,0,14.89333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.883555258730159,0,0,0.124272657142857,0,0,0,0.585694765250966,0.124272657142857,0,0.495025373015873,0,0,0,16.399448,0,0,0,0,0,4.349543,15.0645742285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,75.20416,3.02532418918918,0,19.647737,13.35772,0,0,0,0,3.727378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.96503388907563,0.809469117647059,0,0.155564771428571,0,27.52195,0,0.809469117647059,0,0,2.37114378096752,0,0,0,0,3.998896,0,0,0,0,0,0,0,0,18.637887,0,0,0,0,0,0,0,34.83405,0,0,0,0
6,0.5158169,5.158169,0.686325251351351,0.5158169,0.5158169,0,0.5158169,9.0945629,0.5158169,0,0.5158169,0.5158169,0.5158169,0,0.5158169,0.5158169,0.5158169,0,0.5158169,0.5158169,0.5158169,0,0.5158169,0.5158169,0.5158169,0,0.5158169,0.5158169,0.5158169,0,0.5158169,0.5158169,0.5158169,0,2.2663749,99.2259869,0.5158169
7,0,0,2.2390671031746,1.79804138888889,93.4716937142857,0,20.495025,0.656318216216216,0,0,0,0.431027621621622,0,0,0,0.441025714285714,0,0,0,4.635946,0,0,0,0,0,0,9.308478,0,0,0,0,0,0,0,0,0,15.4359
8,0,0,2.34472805405406,32.666375,1.11196448648649,0,49.059084,0,0,17.919048,0,9.02867,0,0,0,0.364855297297297,0,0,9.300647,3.541599,0,10.57206,34.592274,18.373042,0,0,0,0,2.794649,0,0,15.69899,0,0,5.272915,0,0
9,24.3299241944444,0,2.94540840615615,0,16.979228,15.753836,32.62561,10.67026,0,0,7.36168583333333,0,5.825149,76.614019,15.630166,11.48208,0,0,6.594329,3.562972,0,32.844811,0,28.188786,7.941087,0,7.230712,0,0,8.68094,0,0,0,0,0,0,7.807273
10,6.74663513888889,0,0.699420805405405,0.884404918918919,19.64702,11.43741,83.3289335615616,7.469179,0,10.16283,0,0.960032135135135,2.32023277777778,0,55.498725,0,0,8.2002058,58.19913,12.34364,0,24.809866,0,7.906053,0,49.85494,13.115387,9.832103,0,0,0,0,0,9.247799,0,127.41936,0
