Time,NDVI
Jul 1981,0.2319194
Jul 1982,0.1678065
Jul 1983,0.1477661
Jul 1984,0.1992581
Jul 1985,0.2138307
Jul 1986,0.3553226
Jul 1987,0.2250323
Jul 1988,0.1077581
Jul 1989,0.2481533
Jul 1990,0.2545081
Jul 1991,0.2023629
Jul 1992,0.1868952
Jul 1993,0.1995484
Jul 1994,0.2483952
Jul 1995,0.2193952
Jul 1996,0.33425
Jul 1997,0.3352903
Jul 1998,0.210371
Jul 1999,0.1980161
Jul 2000,0.2608468
Jul 2001,0.3154113
Jul 2002,0.1828548
Jul 2003,0.2197097
Jul 2004,0.2624597
Jul 2005,0.2788629
Jul 2006,0.2580161
