Time,precipitation
1-10 Jan 1981,0.3295634
11-20 Jan 1981,0.2312829
21-31 Jan 1981,0.4256512
1-10 Feb 1981,0.6788123
11-20 Feb 1981,1.115411
21-28 Feb 1981,1.066625
1-10 Mar 1981,7.461618
11-20 Mar 1981,9.653217
21-31 Mar 1981,15.55103
1-10 Apr 1981,2.407837
11-20 Apr 1981,4.707037
21-30 Apr 1981,6.994793
1-10 May 1981,1.641067
11-20 May 1981,9.530628
21-31 May 1981,2.265965
1-10 Jun 1981,2.586906
11-20 Jun 1981,3.459281
21-30 Jun 1981,7.110956
1-10 Jul 1981,133.2497
11-20 Jul 1981,79.76154
21-31 Jul 1981,83.25558
1-10 Aug 1981,65.1283
11-20 Aug 1981,96.72704
21-31 Aug 1981,81.46775
1-10 Sep 1981,13.35186
11-20 Sep 1981,11.11829
21-30 Sep 1981,3.252215
1-10 Oct 1981,3.799515
11-20 Oct 1981,0.09865631
21-31 Oct 1981,0.1033219
1-10 Nov 1981,1.120678
11-20 Nov 1981,1.217574
21-30 Nov 1981,1.434069
1-10 Dec 1981,0.7351528
11-20 Dec 1981,0.8844208
21-31 Dec 1981,0.9497938
1-10 Jan 1982,1.122852
11-20 Jan 1982,0.923158
21-31 Jan 1982,0.4617077
1-10 Feb 1982,8.788535
11-20 Feb 1982,7.345719
21-28 Feb 1982,4.234846
1-10 Mar 1982,24.45598
11-20 Mar 1982,8.467518
21-31 Mar 1982,5.909474
1-10 Apr 1982,18.25154
11-20 Apr 1982,11.64742
21-30 Apr 1982,7.27629
1-10 May 1982,5.672728
11-20 May 1982,10.50541
21-31 May 1982,7.144576
1-10 Jun 1982,5.902646
11-20 Jun 1982,12.42319
21-30 Jun 1982,6.903088
1-10 Jul 1982,20.02886
11-20 Jul 1982,25.69354
21-31 Jul 1982,86.81117
1-10 Aug 1982,42.67088
11-20 Aug 1982,75.3132
21-31 Aug 1982,92.61011
1-10 Sep 1982,16.27179
11-20 Sep 1982,2.996941
21-30 Sep 1982,7.250293
1-10 Oct 1982,3.02482
11-20 Oct 1982,0.2153042
21-31 Oct 1982,0.0616574
