Time,NDVI
Jul 1981,0.3731049
Jul 1982,0.2181694
Jul 1983,0.34525
Jul 1984,0.4228065
Jul 1985,0.3832742
Jul 1986,0.4843226
Jul 1987,0.229629
Jul 1988,0.2638145
Jul 1989,0.379121
Jul 1990,0.4315242
Jul 1991,0.3813629
Jul 1992,0.2690161
Jul 1993,0.2347742
Jul 1994,0.2868791
Jul 1995,0.2935645
Jul 1996,0.4661775
Jul 1997,0.4441532
Jul 1998,0.3461775
Jul 1999,0.2966129
Jul 2000,0.3520484
Jul 2001,0.4730726
Jul 2002,0.3442742
Jul 2003,0.3361694
Jul 2004,0.3820403
Jul 2005,0.3421855
Jul 2006,0.3212903
