Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
3,0.00882352941176471,0,0,0,0,0,0.00882352941176471,0.00882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1.78888888888889,16.1,2.2624183006536,2.2624183006536,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0.473529411764706,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,17.8888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889,0,1.78888888888889,1.78888888888889,1.78888888888889
7,0,0,37.1205882352941,4.16058823529411,0,0,0,28.3205882352941,0,0,0,2.54,0,30.2,0,0,0,0,0,0,0,0,26.7,0,0,0,24.9,0,0,0,0,0,0,0,0,0,0
8,4.01142857142857,0,8.62571428571428,30.2,4.61428571428571,0,19.9,0,0,0,54.5,0,0,0,25.2,0,0,0,0,0,0,23.1,46.2,17.3,0,0,21.4,39,0,0,0,25.1,0,0,0,0,0
9,0,0,5.52571428571429,0,0,0,40.7,16.7,0,0,0,5.52571428571429,0,82.9,0,0,30.2,26.7,0,55.5,0,0,0,0,50.4,0,46.4,0,0,0,0,0,0,0,0,0,0
10,7.20285714285714,0,10.4705882352941,14.2,11,17.5,11,9.5,50.2,0,25,6.07058823529412,13.2734453781513,22.4,26.4,0,0,90.7,5.6,17.6,0,37.4,0,13.2,10.1,18.2,12.5,10.6,8.4,9.7,5.7,4.7,0,4.8,0,11.8,5.9
11,8.3,17.7,6.5,43.4,32.6848484848485,26.8,26.9,0,10.1,10.1,18.4570707070707,16.1,41.3,21.1,6.1,19.0848484848485,21.2,52.9,0,0,6.5,19.1,20.1848484848485,26.3,0,25.6,4.7,31.8,7.8,28.7,36.3,13.3,14.9,19.5,18.1,0,31.4
12,19.3,6,36.2,21.2,8.93714285714285,0,8.93714285714285,62,5.8,6.4,42.2,18,17.4,30.5,6,15.8,10.1,23.1,7.8,0,10.2,18.1,37.3,12.5,16.5,23.4,3.9,15.3,19.3,15.6,7.5,54.9,0,11.9,25.1,15.6,6
13,29,5.7,9.95757575757575,9.6,20.9,14.2,4.1,5.1,48.4575757575758,31.9,17.5318614718615,35.8,23,26.9,25.4,9.95757575757575,4.1,16.9,24.1,0,0,0,9.7,23.3,0,27.2,0,51.1,0,20.1,10.3,10.5,35.3,50.8,36.8,7.57428571428571,3.4
14,27.2,16.7,13.5,17.3388888888889,61.9,8.9,20.1,0,5.1,4.3,35,14.8,8.5,38.6,17.9,17.1,0,0,0,0,10.1,0,20.3,17.8,11,30.2,11.8,5.8,31.5,9.6,23.4,48.5,5.5,3.1,81.3,0,24.7
15,20.6,12.8,0,22.7885714285714,92.2,4.6,8.88857142857143,6.5,16.3,5.1,18.4,0,21.2,72.3,49.4,9.7,0,0,0,5.9,6.5,5.3,36.7,19.8,6.1,4.6,0,4.7,60.4,7.5,5.1,34.4,8.2,9,10,14.8,37.8
16,20.3,0,0,5.09142857142856,5.3,14.5,10.1192063492063,0,0,0,37.5,15,5.3,34.1,43.4,24.5,0,10.1,8.7,17.8,8.1,4.8,6,4.6,15,20.2,7.6,13.8,0,0,4.2,0,0,0,6.6,13.3,18.5
17,0,7.5,13.9,19.1,34.8,5.8,22.4,5,16.6,5,9.6,8.9,0,29,21.6,5.8,17.8,0,13.3,23.1,20.4,6.6,11.6,17.5,23.6,16.3,0,15.2,63.1,10.2,10.5,7.7,6.9,12.5,0,24.6,37.7
18,7.7,20.1,12,49.3,23.4277777777778,11.2,9.7,18.9,10.3,14.6,16,31,12.8,13.5,38,9.3,29.2,38.3,24.1,10.7,27.4,36.6,16.7,44.2,37.4,19.3,35.6,20.8,33.6,68.7,32.4,20.1,0,33.4,26.8,26.8,16.8
19,30.825,36.2,49.8,52.4,32.9,38.2,28.2,32,37.8,27.4,46.5,80,56.9,51.7,82.2,61.6,63.2,35.9,39,20.1,76.4,20.1,76.9,44.7,99.4,60,64.3,40.7,43.5,73.2,59,68,47.4,42.1,57.2,69,51.4
20,21.5,45.4,99.4,46.4,26.8,97.3,51.1,59.2,29.8,59,54.5,61,81.2,75.4,36,70.3,93.1,70.4,60.8,30.1,32.7,73.9,48.3,35,107.6,60.1,56.8,108.7,39.5,41.5,57.8,47.5,47.2,55.6,54.1,55.1,40.9
21,37.3,31,50.1,94.05,46.2972222222222,114,46.8,45.8,33.7,64.3,47.7,81.7,100.8,20.8,45.3,123.7,56.7,74.4,94.7,69.3,60.5,62.3,72.6,46.6,82.8,58.2,93.1,69.6,81.9,104.9,74.8,65,49.3,132.9,47,59.2,49
22,38.6,38.4,37,65.928253968254,65.1171428571429,74,61.4,24.4,50.1,66.9,30.6,17.8,60.4,46.2,53.5,63,51.3,130.2,107.5,62.7,79.6,92.7,51,56.7,86.8,54.7,26.3,67.4,80,99.4,76.7,104.6,69.4,85.1,59.8,99.2,104.9
23,44.4,47.7060606060606,29.7,40.5060606060606,48.4060606060606,49.7,48,16.1,32.2,90.8,36.4060606060606,99.8,59.2,42.5,51,103.9,64.2,83.7,106.4,55,92.8,60.6,57.5,61.1,44,47.6,46.1,91.9,43.9,42.9,61.6,44.2,54,41.6,88.9,52.8,31.2
24,48,20.5,36.4,43.1,33.5,36.3,26.7,15,21.2,57.6,47.5,48.5,63.9,69.8,19.5,133.5,85.5,47,52,40.4,80.5,22.9,91.1,86.8,60.6,39,100.7,91,54.2,51.9,49.1,85.8,71.0638888888889,36.2,108,53.9,48.3
25,5.6,18.7494117647059,23.4,19.4294117647059,11.5,9,13.32,13.8,12.3,8.9,14.8,15.9,11.5,29,7.9,23.4,24.6,16.5,14.4,34.8,14,8.9,17.6,34,23.5,43.3,10.4,28.9,16.5,17.3,15.4,30,21.4294117647059,22,20.4,24.6,16.7
