Time,NDVI
Jul 1981,0.1979355
Jul 1982,0.1191129
Jul 1983,0.1649194
Jul 1984,0.2893387
Jul 1985,0.3233065
Jul 1986,0.4526452
Jul 1987,0.2893387
Jul 1988,0.2235323
Jul 1989,0.3129355
Jul 1990,0.3225323
Jul 1991,0.2024839
Jul 1992,0.2805806
Jul 1993,0.3388387
Jul 1994,0.1618871
Jul 1995,0.2796129
Jul 1996,0.3831291
Jul 1997,0.4382581
Jul 1998,0.2725162
Jul 1999,0.2756613
Jul 2000,0.3705968
Jul 2001,0.2987581
Jul 2002,0.267371
Jul 2003,0.2825645
Jul 2004,0.3548548
Jul 2005,0.3926452
Jul 2006,0.3623226
