Time,NDVI
Oct 1981,0.5196452
Oct 1982,0.5796936
Oct 1983,0.5340323
Oct 1984,0.4687581
Oct 1985,0.4686452
Oct 1986,0.5017903
Oct 1987,0.4951129
Oct 1988,0.5007904
Oct 1989,0.4730323
Oct 1990,0.496871
Oct 1991,0.5008548
Oct 1992,0.5331129
Oct 1993,0.4845807
Oct 1994,0.5805968
Oct 1995,0.552129
Oct 1996,0.4104517
Oct 1997,0.4371774
Oct 1998,0.5261291
Oct 1999,0.518242
Oct 2000,0.4084678
Oct 2001,0.4894677
Oct 2002,0.5634032
Oct 2003,0.4812258
Oct 2004,0.4960968
Oct 2005,0.5161452
Oct 2006,0.4985968
